fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,18.7,20.2,18.8,17.5,71.9,67.9,60.0,62.7,4.0,4.4,7.9,7.9,1004.7
3,16.9,17.4,17.9,17.3,73.7,72.1,67.1,63.9,4.2,5.1,8.1,8.1,1006.0
6,14.9,15.2,16.3,16.6,79.9,78.6,77.7,69.3,3.8,4.9,6.5,6.5,1007.1
9,13.1,13.2,14.4,15.3,83.6,82.8,85.4,78.9,3.8,5.1,8.7,8.7,1007.7
12,13.9,13.1,13.0,14.5,81.7,83.8,92.0,82.4,4.1,5.6,10.3,10.3,1009.8
15,17.5,16.2,12.0,12.8,74.9,78.1,95.5,90.9,4.2,5.7,8.2,8.2,1010.2
18,20.3,19.4,15.1,13.1,66.1,67.2,82.1,90.1,5.0,6.4,9.3,9.3,1008.4
21,19.8,19.7,15.9,13.9,68.5,67.6,76.6,84.1,4.8,6.1,11.2,11.2,1007.1
24,17.4,17.6,14.6,13.4,70.8,69.8,75.6,79.7,5.8,7.4,15.1,15.1,1007.9
27,15.6,15.6,12.8,12.9,69.1,68.3,72.0,75.7,5.3,7.3,15.0,15.0,1008.5
30,13.2,13.4,11.7,13.6,73.0,71.6,72.1,79.3,4.6,6.0,15.9,15.9,1006.6
33,12.2,12.5,11.1,12.1,88.5,86.0,85.9,86.9,2.2,2.7,11.2,11.2,1005.6
36,13.4,12.8,10.5,11.0,86.1,87.2,91.2,91.2,5.1,5.9,10.4,10.4,1007.1
39,16.5,15.3,10.9,9.9,73.0,75.3,93.8,98.0,4.7,5.7,7.4,7.4,1007.8
42,17.4,16.5,12.3,10.5,71.3,72.3,89.7,97.3,4.2,4.7,6.4,6.4,1006.1
