fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,12.0,12.6,9.7,8.0,63.7,55.2,61.9,69.8,4.6,7.5,7.7,7.7,1022.2
3,10.4,10.3,8.7,7.6,66.4,62.3,63.6,72.7,4.3,9.3,7.9,7.9,1023.1
6,9.2,8.4,8.1,7.3,68.9,67.9,62.4,77.2,3.9,8.2,8.7,8.7,1023.2
9,7.7,7.2,8.0,7.1,71.2,68.5,59.0,76.3,3.5,8.1,8.3,8.3,1023.2
12,9.3,7.3,8.0,7.2,72.9,77.0,69.8,79.3,3.5,6.9,8.2,8.2,1024.6
15,14.8,11.8,8.0,7.4,65.3,71.1,82.8,82.6,4.3,5.5,7.0,7.0,1024.7
18,17.5,15.3,11.0,8.9,55.4,56.2,68.8,75.5,4.2,4.6,5.3,5.3,1021.9
21,16.9,15.9,11.8,9.7,57.7,53.9,65.2,72.2,4.3,6.0,6.6,6.6,1020.7
24,12.7,13.5,11.3,9.9,74.7,67.6,67.1,67.1,5.4,10.3,9.6,9.6,1021.5
27,10.9,11.4,11.3,10.3,82.0,76.3,64.7,62.4,5.9,10.3,12.0,12.0,1021.9
30,9.4,10.3,11.5,10.6,87.8,79.5,59.7,57.6,6.0,9.1,10.8,10.8,1020.7
33,8.1,9.2,11.3,10.8,90.1,82.6,57.9,49.0,4.8,7.5,8.5,8.5,1019.9
36,10.4,9.1,11.5,11.5,81.9,81.5,56.6,44.9,5.2,7.9,9.1,9.1,1020.3
39,17.2,14.8,12.7,13.0,63.0,66.0,55.2,41.5,5.9,6.4,10.4,10.4,1018.9
42,20.6,19.0,14.6,14.1,55.2,54.4,65.2,46.5,5.7,5.9,8.1,8.1,1015.9
