fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,-0.4,1.7,-1.9,-3.8,61.3,37.7,46.0,50.8,2.3,2.6,0.7,0.7,1030.0,13,20
3,-1.9,1.2,-2.1,-3.7,67.8,38.0,45.1,45.3,2.2,4.2,2.0,2.0,1030.2,13,23
6,-2.7,0.5,-2.3,-3.5,69.8,38.9,44.7,41.4,2.3,6.2,2.9,2.9,1029.2,14,2
9,-3.0,-0.6,-2.6,-3.2,68.6,43.8,43.2,34.9,2.6,7.6,4.9,4.9,1027.4,14,5
12,-1.7,-1.4,-2.5,-2.9,64.2,48.9,38.4,30.8,2.2,6.3,6.0,6.0,1028.4,14,8
15,2.6,0.1,-1.7,-1.7,47.7,52.2,31.2,21.9,3.0,4.4,6.4,6.4,1027.8,14,11
18,3.6,1.7,-0.5,-0.6,46.6,49.5,31.6,25.8,1.8,2.6,4.8,4.8,1024.3,14,14
21,3.3,2.2,0.0,-0.5,54.9,52.8,39.9,38.3,1.0,2.6,3.2,3.2,1023.9,14,17
24,0.6,2.3,1.0,0.4,70.4,53.4,38.1,40.9,2.2,3.6,3.3,3.3,1024.1,14,20
27,-1.1,2.6,2.1,1.2,78.6,52.2,39.2,43.8,2.6,4.3,4.8,4.8,1023.9,14,23
30,-1.5,3.0,2.8,1.8,80.1,48.2,44.2,52.2,2.4,4.3,4.8,4.8,1023.5,15,2
33,-1.7,3.3,2.9,1.8,81.4,45.8,49.0,57.7,1.9,2.6,5.0,5.0,1023.1,15,5
36,-0.4,3.6,3.0,2.0,79.3,45.8,52.2,62.2,0.9,2.0,4.6,4.6,1024.8,15,8
39,7.5,5.1,3.8,3.5,50.0,51.3,55.7,59.6,1.1,1.1,3.9,3.9,1025.0,15,11
42,10.9,8.7,4.7,3.8,44.9,46.4,57.0,58.2,2.1,2.4,2.9,2.9,1022.6,15,14
