fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,11.6,13.2,11.3,10.5,80.0,59.8,61.9,63.4,2.5,4.3,2.2,2.2,1020.6,73,20
3,11.6,12.5,11.4,10.3,84.1,72.2,65.8,65.8,4.2,5.4,5.6,5.6,1020.7,73,23
6,11.0,12.3,12.0,10.5,89.5,80.1,64.1,65.2,2.3,2.8,4.2,4.2,1019.6,74,2
9,10.5,11.7,11.3,10.0,92.1,82.4,71.1,71.9,1.5,1.8,4.5,4.5,1019.0,74,5
12,11.0,10.4,9.7,8.7,88.8,86.1,83.9,84.7,3.6,6.0,2.4,2.4,1021.3,74,8
15,13.3,11.2,8.9,8.0,76.8,83.2,87.9,90.4,3.5,4.5,3.2,3.2,1022.2,74,11
18,14.9,12.7,9.5,8.3,67.7,73.7,84.6,87.0,2.8,3.7,1.8,1.8,1020.8,74,14
21,15.6,14.2,10.2,8.6,62.7,65.1,79.4,83.9,2.7,3.4,3.5,3.5,1019.7,74,17
24,11.0,12.9,10.0,8.5,81.5,67.2,77.5,82.1,2.2,6.2,4.8,4.8,1021.2,74,20
27,9.3,11.2,10.0,8.9,83.9,69.6,78.7,80.8,2.7,7.4,4.6,4.6,1022.1,74,23
30,7.9,9.5,10.0,9.1,88.0,76.5,81.0,80.1,2.5,7.2,4.3,4.3,1021.7,75,2
33,6.8,8.2,9.8,9.0,92.9,84.3,80.6,79.6,2.5,7.1,5.6,5.6,1021.1,75,5
36,9.1,8.0,9.9,9.3,84.3,86.9,77.5,73.6,3.2,8.4,7.5,7.5,1022.4,75,8
39,16.6,13.7,11.1,10.5,61.3,68.7,71.6,66.4,3.9,5.5,8.3,8.3,1021.9,75,11
42,20.2,17.9,13.5,11.4,51.5,55.0,68.1,73.1,4.4,5.5,6.5,6.5,1018.9,75,14
