fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,8.5,12.2,11.0,9.5,65.1,47.4,41.4,42.0,6.5,7.1,5.0,5.0,1018.1,338,20
3,6.7,11.2,11.2,9.7,74.4,51.7,42.7,46.1,4.9,6.0,5.5,5.5,1018.1,338,23
6,5.1,10.1,11.2,9.9,83.1,57.5,44.2,46.4,1.5,3.0,6.2,6.2,1017.9,339,2
9,4.0,9.0,11.1,10.0,89.2,63.4,44.2,43.6,1.8,2.7,6.2,6.2,1017.9,339,5
12,5.4,9.4,11.5,10.6,86.1,60.6,42.0,39.9,2.8,2.9,5.1,5.1,1018.4,339,8
15,14.6,12.5,12.0,11.4,51.6,55.1,40.2,32.7,2.5,2.9,3.1,3.1,1018.2,339,11
18,18.0,16.5,12.4,11.4,38.5,39.6,43.8,38.3,3.4,3.3,2.8,2.8,1016.0,339,14
21,13.4,16.4,13.8,12.2,56.4,42.0,35.9,35.9,5.2,5.2,4.9,4.9,1016.4,339,17
24,11.0,15.5,15.3,14.6,66.1,46.0,29.7,23.7,6.7,6.6,4.0,4.0,1016.6,339,20
27,9.4,14.1,15.4,14.3,75.5,52.8,30.3,28.1,4.3,5.5,6.0,6.0,1017.2,339,23
30,9.7,13.3,14.6,13.3,72.2,54.4,40.3,37.5,3.3,7.3,12.7,12.7,1018.0,340,2
33,11.5,12.9,12.4,11.5,62.7,55.4,37.0,27.2,5.5,10.0,16.4,16.4,1017.9,340,5
36,12.3,12.2,10.1,8.8,43.2,39.4,27.4,24.6,7.8,11.7,17.0,17.0,1020.6,340,8
39,14.8,12.7,8.4,6.5,23.4,23.9,28.9,28.6,8.3,10.3,12.3,12.3,1021.9,340,11
42,15.5,13.5,9.2,7.0,22.2,21.9,27.3,30.7,6.2,7.5,8.6,8.6,1020.0,340,14
