fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,10.6,12.7,9.6,7.8,53.6,40.6,44.0,46.5,5.1,9.2,6.8,6.8,1023.6,72,20
3,9.6,9.9,8.5,7.2,62.2,58.0,54.1,45.4,4.0,9.7,8.0,8.0,1024.9,72,23
6,8.3,8.1,8.1,7.3,74.0,72.1,50.0,39.1,5.2,9.0,9.1,9.1,1024.3,73,2
9,7.3,7.2,8.9,8.3,79.7,75.5,34.0,29.7,4.3,8.2,8.4,8.4,1022.5,73,5
12,8.2,6.9,9.7,9.1,68.5,63.8,26.2,26.6,3.7,8.3,7.5,7.5,1022.9,73,8
15,13.7,11.2,10.9,10.3,45.1,47.7,24.1,27.0,4.1,5.8,6.6,6.6,1022.2,73,11
18,16.3,14.5,12.0,11.8,39.8,40.2,30.1,33.3,3.1,4.3,4.2,4.2,1019.7,73,14
21,15.1,14.7,11.6,11.0,51.7,42.7,42.2,41.3,1.5,3.6,4.1,4.1,1019.3,73,17
24,11.9,13.5,10.7,9.7,65.5,50.9,57.5,59.8,2.1,3.4,2.0,2.0,1020.6,73,20
27,10.7,12.4,10.8,10.3,74.3,61.0,63.1,59.9,4.3,5.6,2.6,2.6,1020.7,73,23
30,9.8,11.6,11.0,10.3,84.2,71.7,66.4,62.7,2.9,3.6,3.6,3.6,1020.0,74,2
33,9.3,11.2,11.3,10.4,86.9,75.3,66.6,64.2,1.8,3.0,1.9,1.9,1019.0,74,5
36,10.5,10.4,10.4,9.5,80.5,74.0,72.1,70.3,2.4,4.8,1.9,1.9,1021.2,74,8
39,14.6,12.2,9.7,9.0,59.8,65.4,72.5,74.5,3.2,4.3,3.3,3.3,1022.2,74,11
42,17.6,15.3,11.0,9.5,50.6,53.7,67.0,72.8,2.6,3.6,3.4,3.4,1019.7,74,14
