fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,12.3,17.6,15.1,14.2,71.5,44.7,39.4,32.1,4.9,7.5,5.5,5.5,1021.3
3,10.7,15.9,15.4,14.6,74.8,48.5,35.4,29.6,5.1,7.6,7.0,7.0,1021.0
6,9.1,14.4,16.0,15.3,82.1,55.2,35.7,29.8,4.9,6.4,6.7,6.7,1019.7
9,7.7,13.6,16.3,15.6,88.4,59.0,34.0,26.8,4.8,5.7,6.8,6.8,1018.9
12,9.8,13.4,16.5,15.8,81.3,59.7,30.5,24.4,5.5,6.2,4.0,4.0,1019.7
15,18.5,16.4,16.9,16.0,54.5,57.0,28.3,22.9,3.3,3.5,2.8,2.8,1018.9
18,21.8,20.5,17.0,16.4,42.4,42.3,36.2,22.4,3.7,3.8,3.6,3.6,1016.0
21,17.1,19.7,17.3,17.0,60.6,48.0,37.5,19.6,6.9,7.2,7.7,7.7,1015.5
24,13.8,17.3,17.5,16.5,73.6,56.8,36.1,28.0,7.8,7.9,12.6,12.6,1016.1
27,12.3,16.4,17.0,15.9,79.1,59.1,41.4,34.8,7.9,8.0,12.0,12.0,1016.4
30,11.0,15.4,16.8,15.9,84.6,62.4,37.4,28.6,7.6,7.7,11.5,11.5,1016.1
33,9.6,14.5,16.9,16.1,89.1,65.6,33.5,24.5,5.4,5.8,5.4,5.4,1015.6
36,11.7,14.7,17.1,15.9,81.1,61.7,33.1,32.4,3.2,4.1,5.9,5.9,1016.9
39,19.1,17.5,16.8,15.4,54.7,56.2,40.5,44.6,1.4,2.4,8.0,8.0,1016.7
42,21.4,20.4,16.6,15.0,48.2,48.7,52.7,56.8,1.8,2.7,7.2,7.2,1014.4
