fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,13.9,13.8,12.1,10.9,61.1,58.6,46.3,46.8,3.5,6.7,6.4,6.4,1018.1,88,20
3,12.0,12.1,10.9,10.1,75.8,72.8,59.2,53.0,2.8,5.6,4.9,4.9,1018.3,88,23
6,11.3,11.1,9.9,9.3,83.1,82.5,72.0,62.5,3.2,5.7,4.8,4.8,1017.2,89,2
9,10.8,10.3,9.5,8.9,86.2,87.4,77.4,67.6,2.8,5.1,2.2,2.2,1016.8,89,5
12,11.9,10.4,8.6,8.2,81.4,87.2,86.6,76.8,3.0,4.6,3.9,3.9,1017.9,89,8
15,16.3,13.8,9.6,7.6,62.5,69.0,84.9,92.6,4.2,5.4,5.4,5.4,1018.1,89,11
18,17.7,15.7,11.3,9.3,57.1,61.3,76.0,84.3,4.5,5.8,6.4,6.4,1016.4,89,14
21,16.9,15.9,11.7,9.5,57.3,58.7,72.5,81.0,4.1,5.5,6.2,6.2,1015.4,89,17
24,13.2,13.6,10.3,8.4,71.3,67.4,77.2,83.7,4.3,7.0,7.9,7.9,1016.7,89,20
27,10.9,11.9,9.3,7.7,84.1,77.2,80.6,84.0,2.8,6.2,7.4,7.4,1018.1,89,23
30,9.8,10.5,9.1,7.6,91.0,85.7,81.6,84.6,2.7,6.1,7.7,7.7,1017.5,90,2
33,9.0,9.5,9.0,7.6,94.1,91.5,81.5,84.5,2.5,5.8,6.9,6.9,1017.0,90,5
36,11.4,9.8,9.0,7.8,82.5,88.3,78.8,81.2,2.8,4.9,8.4,8.4,1018.3,90,8
39,16.8,14.4,10.1,8.3,58.8,64.5,78.9,84.4,4.1,4.8,5.8,5.8,1017.9,90,11
42,18.5,16.7,12.4,10.3,54.2,56.9,70.6,78.3,3.0,3.5,4.1,4.1,1015.9,90,14
