fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,18.7,17.6,14.8,14.6,86.1,89.6,99.3,100.1,3.7,6.0,7.8,7.8,1017.4
3,18.4,17.4,15.6,15.7,88.5,91.7,98.7,98.4,3.2,5.2,6.2,6.2,1017.5
6,18.3,17.4,16.1,16.7,90.3,93.5,99.0,95.4,3.1,5.4,5.8,5.8,1016.3
9,18.4,17.5,16.2,16.6,90.4,93.9,99.3,95.2,3.6,6.0,6.4,6.4,1016.1
12,19.1,17.9,16.7,16.4,88.1,92.6,99.5,96.1,3.0,4.6,6.2,6.2,1017.2
15,21.8,20.1,16.8,16.8,80.1,85.6,99.7,97.5,3.7,4.8,4.2,4.2,1016.9
18,23.2,21.8,17.8,16.8,76.8,80.6,97.4,99.5,3.4,4.4,4.2,4.2,1015.2
21,22.9,22.2,18.4,17.4,80.1,81.9,96.7,99.6,3.5,5.4,5.9,5.9,1014.7
24,22.0,21.5,19.1,18.3,86.9,87.9,97.6,97.9,3.1,5.6,8.2,8.2,1015.8
27,21.5,21.2,19.8,18.9,91.8,91.7,96.3,97.4,2.4,5.0,8.2,8.2,1016.0
30,21.3,21.0,20.0,19.3,93.5,94.3,99.5,99.7,2.5,4.6,6.3,6.3,1015.2
33,21.5,20.9,20.1,19.3,93.8,95.8,99.9,99.9,3.2,5.5,5.3,5.3,1015.0
36,22.4,21.4,20.2,19.2,92.2,95.7,99.2,99.3,2.9,5.3,5.5,5.5,1016.5
39,25.3,23.8,20.6,19.6,82.4,86.8,97.9,97.7,2.4,3.6,3.8,3.8,1016.4
42,27.5,26.1,21.8,20.4,75.2,78.3,94.4,96.2,1.4,1.9,2.6,2.6,1013.6
