fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,8.6,10.9,8.7,6.8,55.3,40.7,37.1,39.3,3.2,8.4,13.9,13.9,1021.1
3,7.6,9.8,8.5,6.7,59.9,45.2,36.4,37.9,3.1,9.0,14.4,14.4,1022.0
6,6.7,8.7,8.1,6.4,64.1,49.8,32.0,31.8,3.7,9.4,13.4,13.4,1020.9
9,6.0,8.0,7.3,5.7,64.8,50.2,32.0,30.9,3.8,9.5,13.7,13.7,1020.2
12,7.8,7.6,6.5,5.2,59.9,47.8,30.9,30.1,4.0,9.3,13.0,13.0,1021.3
15,12.8,10.5,6.4,5.4,38.7,38.1,40.1,32.3,4.9,7.0,9.3,9.3,1021.4
18,14.5,12.7,8.5,6.3,34.6,32.0,39.3,43.7,4.6,6.5,7.6,7.6,1019.3
21,11.2,12.6,8.8,6.7,49.5,36.2,40.0,44.0,2.2,5.9,8.1,8.1,1019.3
24,7.8,11.6,8.7,6.8,63.0,39.9,39.9,42.9,2.4,6.2,10.2,10.2,1020.0
27,6.6,10.8,8.7,6.7,69.1,42.7,39.2,42.5,2.5,7.1,9.9,9.9,1020.8
30,5.5,10.0,8.6,6.7,74.9,45.5,39.5,42.1,2.4,6.5,8.1,8.1,1021.1
33,4.4,9.1,8.4,6.7,80.5,49.4,38.7,39.4,2.3,5.8,5.8,5.8,1021.0
36,6.9,8.7,8.4,6.8,74.1,49.9,36.5,34.8,2.4,5.6,3.9,3.9,1022.5
39,13.8,11.3,8.7,7.3,49.2,50.1,36.0,31.3,2.2,3.6,4.7,4.7,1022.9
42,15.8,14.0,9.8,7.8,40.1,38.3,45.2,44.4,2.6,3.5,4.3,4.3,1020.3
