fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,12.3,16.8,13.9,12.0,51.0,29.6,31.5,34.2,6.5,7.6,8.3,8.3,1021.8,80,20
3,10.8,15.7,14.4,12.6,56.0,32.2,27.3,31.0,6.9,8.3,11.1,11.1,1021.8,80,23
6,8.7,14.5,14.4,12.7,66.8,38.3,31.2,31.9,5.4,5.8,7.4,7.4,1019.7,81,2
9,7.4,13.6,14.4,12.9,74.2,42.5,29.8,30.5,5.7,5.9,3.6,3.6,1017.6,81,5
12,11.6,12.6,14.6,13.4,64.1,49.9,25.5,22.2,8.0,8.5,8.9,8.9,1017.2,81,8
15,19.6,17.7,14.6,14.0,39.7,40.5,28.9,16.1,8.2,8.1,14.4,14.4,1015.6,81,11
18,22.3,20.9,16.4,14.2,29.0,27.9,33.5,35.6,9.2,8.6,10.9,10.9,1011.8,81,14
21,20.8,20.9,17.0,14.9,35.4,32.6,35.5,37.6,9.6,7.9,13.2,13.2,1009.1,81,17
24,16.6,17.6,15.5,14.1,52.6,49.2,50.3,47.2,10.9,8.9,17.5,17.5,1009.4,81,20
27,14.4,15.1,14.3,14.1,65.5,62.2,54.9,49.3,10.3,8.2,18.2,18.2,1009.5,81,23
30,13.4,14.4,15.0,14.9,70.2,66.8,56.2,50.8,9.8,7.2,17.1,17.1,1007.8,82,2
33,13.0,14.5,15.9,15.4,77.6,74.7,56.3,56.3,9.9,6.3,11.4,11.4,1006.1,82,5
36,16.0,15.7,16.3,15.5,72.4,72.7,62.5,65.4,10.1,5.9,10.7,10.7,1007.2,82,8
39,22.8,21.5,17.1,16.1,53.8,55.5,67.2,67.1,7.8,6.7,10.3,10.3,1007.3,82,11
42,25.9,24.7,20.3,18.0,48.3,48.9,60.3,67.4,6.4,5.3,7.4,7.4,1005.3,82,14
