fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,15.9,20.8,17.7,16.2,75.5,49.3,53.4,51.6,3.6,4.8,5.2,5.2,1018.8,296,20
3,14.6,19.9,17.9,16.5,83.2,54.6,52.4,53.6,4.4,5.1,6.7,6.7,1019.0,296,23
6,13.8,18.9,17.8,16.5,87.6,60.1,54.1,53.4,4.5,5.6,6.3,6.3,1018.2,297,2
9,13.0,18.1,17.7,16.5,90.5,63.4,53.0,50.7,3.6,4.4,3.8,3.8,1018.3,297,5
12,16.3,18.0,18.1,17.0,80.8,61.8,47.4,43.5,3.5,3.8,2.4,2.4,1019.3,297,8
15,23.5,21.3,18.7,17.5,52.0,54.1,43.0,38.8,1.1,1.3,2.7,2.7,1019.1,297,11
18,25.7,24.1,19.8,17.7,41.6,40.9,48.4,51.5,0.5,0.9,1.8,1.8,1016.7,297,14
21,23.2,24.2,20.2,18.1,56.7,40.8,48.3,52.2,1.8,1.4,0.3,0.3,1016.5,297,17
24,18.7,23.4,20.0,18.3,68.7,43.5,48.3,50.6,2.3,2.5,1.0,1.0,1017.6,297,20
27,17.0,22.7,20.1,18.5,74.4,45.9,47.3,49.8,2.4,2.6,1.8,1.8,1018.0,297,23
30,16.0,21.8,20.1,18.5,78.5,48.9,47.0,50.6,2.1,2.2,1.4,1.4,1017.5,298,2
33,14.5,20.7,19.8,18.2,85.5,53.4,48.1,52.8,2.6,2.5,0.5,0.5,1017.5,298,5
36,17.6,20.1,19.3,17.7,77.7,57.0,50.6,55.2,2.5,3.1,2.0,2.0,1019.0,298,8
39,23.4,21.6,19.2,17.7,57.8,59.2,51.0,55.1,1.9,2.1,2.5,2.5,1018.9,298,11
42,24.8,23.5,19.4,18.1,51.2,51.4,57.7,55.6,1.6,1.5,1.4,1.4,1016.6,298,14
