fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,13.8,17.2,13.8,11.8,76.7,52.1,58.1,63.1,2.0,3.1,2.5,2.5,1024.8
3,12.2,15.9,13.3,11.4,83.7,58.8,62.7,67.6,1.4,3.0,3.7,3.7,1024.9
6,10.9,14.7,12.9,11.1,88.2,64.0,64.3,70.5,2.1,3.5,3.9,3.9,1024.4
9,9.9,13.7,12.6,10.8,91.9,68.5,64.5,71.3,2.0,2.5,2.4,2.4,1023.9
12,12.6,13.6,12.5,10.6,84.9,69.5,64.2,70.9,1.4,2.1,1.0,1.0,1024.8
15,18.3,15.8,12.6,10.9,63.0,66.5,64.8,68.6,1.4,1.7,1.7,1.7,1024.2
18,19.7,17.9,13.6,11.4,52.7,53.0,64.8,72.4,2.5,2.8,3.3,3.3,1021.6
21,17.3,17.9,13.8,11.7,66.8,53.2,62.7,69.3,1.7,3.1,4.8,4.8,1020.8
24,13.8,17.0,13.5,11.5,76.6,54.8,61.6,67.9,2.5,5.7,6.1,6.1,1021.3
27,12.1,16.0,13.2,11.4,84.2,59.2,61.9,66.1,2.1,5.3,5.1,5.1,1021.2
30,10.9,15.2,13.1,11.4,88.4,62.6,60.7,63.6,2.4,4.7,5.1,5.1,1021.0
33,10.0,14.1,12.8,11.3,91.1,68.8,62.8,63.8,2.4,4.5,4.3,4.3,1020.8
36,12.9,13.3,12.8,11.3,84.9,75.6,64.2,63.3,1.8,4.0,2.9,2.9,1022.1
39,18.5,16.1,13.0,11.5,65.6,69.7,66.3,63.4,0.8,1.0,1.8,1.8,1021.9
42,20.4,18.6,14.3,12.2,54.8,55.4,66.9,72.6,0.4,0.3,0.7,0.7,1019.6
