fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,-0.5,-3.3,-7.1,-7.6,38.5,43.8,51.5,30.6,5.1,5.8,7.1,7.1,1039.7,334,20
3,-0.6,-3.4,-7.1,-7.4,40.2,46.5,55.6,35.3,4.6,5.1,5.5,5.5,1039.1,334,23
6,-0.8,-3.4,-6.9,-7.1,42.5,48.2,54.0,37.9,3.9,4.5,4.9,4.9,1037.7,335,2
9,-1.7,-3.5,-6.9,-7.2,48.7,48.1,50.9,36.3,4.5,6.1,6.0,6.0,1036.9,335,5
12,-1.5,-4.0,-6.6,-7.0,50.7,48.9,43.3,31.5,5.2,6.8,5.8,5.8,1038.0,335,8
15,1.5,-2.2,-6.1,-6.7,40.5,44.8,50.7,28.5,3.0,3.2,3.8,3.8,1037.6,335,11
18,3.1,-0.1,-4.2,-6.1,35.7,38.1,48.7,49.9,3.2,3.5,3.8,3.8,1034.5,335,14
21,2.6,0.4,-3.6,-5.5,35.3,37.2,47.5,49.7,3.2,3.5,3.7,3.7,1034.1,335,17
24,2.3,0.2,-3.6,-5.1,38.6,37.9,44.9,37.2,2.7,3.7,3.7,3.7,1034.7,335,20
27,2.0,-0.0,-3.5,-4.7,41.0,38.5,39.7,29.7,2.9,4.1,4.0,4.0,1034.7,335,23
30,0.7,-0.3,-3.6,-4.7,49.2,38.7,37.8,27.2,2.0,4.5,5.0,5.0,1034.0,336,2
33,-1.0,-0.7,-3.5,-4.3,57.7,39.1,30.1,18.5,2.6,6.2,6.0,6.0,1032.0,336,5
36,-0.3,-1.0,-3.0,-3.5,58.7,36.6,22.7,12.5,2.8,6.5,5.8,5.8,1032.1,336,8
39,4.3,1.0,-2.6,-2.7,36.8,38.7,31.9,16.1,2.7,3.6,4.7,4.7,1030.9,336,11
42,6.4,3.7,-0.4,-1.5,36.0,37.0,45.6,44.4,2.2,2.9,3.6,3.6,1026.8,336,14
