fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,2.1,2.2,0.4,-0.4,69.2,60.2,55.6,60.0,1.5,3.3,3.0,3.0,1024.0
3,-0.7,2.2,1.1,0.2,83.2,60.6,57.0,60.4,2.7,4.7,4.6,4.6,1024.0
6,-1.5,2.1,1.6,0.5,85.9,60.8,57.8,63.3,2.2,3.7,5.1,5.1,1023.8
9,-1.9,2.2,1.3,0.2,87.5,60.4,63.3,70.4,1.5,2.7,6.4,6.4,1023.9
12,-0.6,2.4,1.2,0.4,85.5,60.9,70.5,76.6,1.0,2.6,6.2,6.2,1025.2
15,6.7,4.0,2.0,2.0,58.2,64.1,69.0,66.2,1.1,1.0,4.9,4.9,1025.4
18,9.9,7.5,3.4,2.3,51.7,55.5,69.2,64.9,2.5,3.1,3.8,3.8,1023.1
21,7.6,8.4,4.9,3.6,67.2,54.5,62.2,57.6,1.6,2.4,3.5,3.5,1023.6
24,4.5,8.4,5.7,4.7,75.9,54.5,55.8,44.8,1.7,2.3,4.1,4.1,1025.2
27,4.8,8.4,5.6,4.7,74.9,54.0,59.0,41.4,0.6,0.7,5.2,5.2,1026.4
30,3.7,7.8,4.9,3.7,81.3,57.4,65.8,55.1,1.1,2.4,5.3,5.3,1027.9
33,2.7,6.3,4.1,3.3,86.2,63.7,68.3,51.6,1.8,5.5,4.5,4.5,1027.4
36,2.6,4.1,3.4,3.2,86.7,73.1,66.4,44.6,2.9,8.7,5.3,5.3,1029.1
39,7.3,4.3,3.0,2.7,66.4,75.8,67.2,48.4,2.7,5.1,5.7,5.7,1029.8
42,9.2,6.8,2.9,2.6,58.5,64.2,75.8,49.1,2.1,3.4,3.9,3.9,1027.8
