fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,3.0,6.7,3.2,1.5,81.2,58.2,67.6,68.2,2.8,4.2,4.9,4.9,1031.5
3,1.9,6.3,3.0,2.0,84.7,57.4,67.4,53.1,4.3,6.6,5.3,5.3,1031.7
6,0.3,5.9,3.1,2.6,86.6,53.8,61.0,45.5,4.2,6.2,4.9,4.9,1031.4
9,-0.7,5.6,3.5,3.3,88.3,54.4,57.6,36.1,3.0,4.5,2.6,2.6,1030.3
12,0.4,5.2,3.5,3.1,86.5,57.4,56.0,36.0,2.7,5.2,2.7,2.7,1031.4
15,8.3,5.3,3.8,3.2,57.9,62.4,48.3,34.4,2.4,4.8,4.5,4.5,1031.2
18,11.4,8.7,4.6,3.1,41.4,44.8,53.1,43.4,2.6,3.9,5.0,5.0,1027.9
21,7.7,9.1,5.2,3.4,57.5,43.4,52.3,53.1,1.7,4.1,5.0,5.0,1028.2
24,5.1,8.1,5.0,3.6,65.0,47.5,54.6,53.8,3.2,9.0,8.1,8.1,1028.5
27,2.9,6.0,5.5,4.2,73.2,53.1,54.5,58.5,2.3,7.1,5.3,5.3,1029.1
30,1.5,5.3,5.9,4.5,79.1,56.6,55.7,60.9,1.6,3.7,2.9,2.9,1029.3
33,0.4,5.1,5.8,4.4,85.8,60.0,57.2,61.1,1.8,0.9,2.5,2.5,1028.9
36,0.9,5.0,5.3,4.3,87.1,61.2,55.5,56.8,1.5,1.9,3.2,3.2,1030.4
39,8.6,5.6,4.9,3.9,57.9,63.5,53.7,54.1,1.4,2.3,3.5,3.5,1030.4
42,11.7,9.1,5.1,3.8,44.7,49.1,58.4,53.7,2.0,2.2,2.5,2.5,1027.9
