fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,11.9,18.0,15.3,13.4,66.3,38.0,35.0,35.3,3.4,5.2,8.3,8.3,1017.0,71,20
3,11.4,15.8,15.5,13.7,69.1,49.6,36.2,34.9,5.4,6.9,10.2,10.2,1017.6,71,23
6,10.0,13.7,14.9,13.5,75.2,56.8,34.6,32.9,3.0,6.6,13.0,13.0,1017.6,72,2
9,8.8,11.7,12.4,11.6,78.1,62.9,49.4,45.5,5.0,7.4,14.8,14.8,1018.8,72,5
12,10.3,9.2,10.0,9.5,74.9,72.9,53.0,48.1,6.6,8.6,9.6,9.6,1021.5,72,8
15,15.1,12.1,8.4,8.2,52.1,57.2,51.1,31.5,4.6,5.2,9.0,9.0,1024.4,72,11
18,17.1,14.4,10.1,7.9,34.8,35.1,43.4,47.9,6.2,6.6,7.2,7.2,1023.1,72,14
21,15.2,14.1,9.9,7.8,37.4,33.1,39.7,44.1,4.9,6.5,7.0,7.0,1023.0,72,17
24,10.2,12.0,8.6,6.7,52.3,39.9,42.3,43.2,3.9,8.0,7.6,7.6,1024.5,72,20
27,9.0,9.7,7.6,6.4,59.5,51.5,46.2,34.9,3.3,8.9,7.6,7.6,1025.6,72,23
30,7.6,7.8,7.4,6.5,68.9,64.8,41.1,27.3,3.8,8.6,7.9,7.9,1024.7,73,2
33,6.4,6.6,7.6,6.8,80.2,75.9,35.7,21.2,3.9,7.6,7.6,7.6,1023.5,73,5
36,7.4,6.1,8.6,7.8,71.7,66.2,19.9,16.4,3.7,8.8,6.7,6.7,1023.9,73,8
39,11.8,9.3,9.2,8.6,50.1,53.6,17.7,14.6,3.2,4.3,6.5,6.5,1024.3,73,11
42,14.8,12.8,10.4,10.2,39.8,40.2,21.2,15.7,2.9,3.7,3.0,3.0,1021.3,73,14
