fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,6.4,12.1,8.8,7.4,62.6,31.7,32.9,25.1,3.0,5.0,4.2,4.2,1027.6
3,5.1,11.3,8.6,7.3,67.3,34.3,32.1,22.8,2.8,6.7,5.1,5.1,1027.8
6,3.7,10.2,8.3,7.1,75.7,38.7,34.0,24.8,2.2,4.2,3.3,3.3,1027.3
9,2.9,9.5,8.2,7.0,82.2,43.4,33.4,25.1,2.3,2.9,1.6,1.6,1027.1
12,4.3,8.7,8.1,6.9,79.2,47.6,32.5,24.2,2.2,4.7,1.8,1.8,1028.0
15,11.9,9.2,8.3,7.1,53.6,55.4,31.7,23.5,1.5,2.8,2.4,2.4,1027.6
18,15.0,12.8,8.9,7.4,38.3,38.4,41.2,29.5,1.1,1.0,1.1,1.1,1025.0
21,11.3,13.0,9.3,7.7,52.3,36.2,38.5,30.9,0.6,1.4,1.3,1.3,1024.7
24,6.9,12.5,9.1,7.8,67.8,37.8,36.0,25.0,1.2,2.6,3.2,3.2,1025.4
27,5.4,12.0,9.0,7.8,74.1,39.6,34.7,22.5,1.3,3.0,3.6,3.6,1025.8
30,4.2,11.4,9.0,8.0,78.3,41.3,31.6,18.8,1.0,3.0,3.3,3.3,1025.3
33,3.1,10.9,9.3,8.3,82.7,42.8,25.3,17.2,1.1,2.6,2.6,2.6,1024.8
36,4.1,10.9,9.6,8.5,83.8,41.6,22.1,18.3,1.2,2.8,2.2,2.2,1026.6
39,13.5,11.5,10.0,8.7,50.9,44.3,23.3,20.2,0.6,1.4,2.8,2.8,1027.2
42,16.4,14.3,10.3,8.5,34.8,33.6,37.8,33.5,0.5,1.8,3.3,3.3,1025.4
