fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,1.7,1.7,-1.9,-3.5,55.3,43.7,52.1,51.8,1.7,3.6,4.8,4.8,1032.2
3,1.7,1.7,-1.6,-3.1,55.7,44.4,54.2,56.4,1.8,4.6,5.2,5.2,1031.7
6,1.7,1.6,-1.3,-2.7,57.1,48.1,59.0,62.9,2.2,4.7,4.6,4.6,1030.9
9,1.7,1.3,-1.2,-2.6,59.5,53.2,64.2,67.7,2.0,4.3,3.6,3.6,1030.0
12,1.9,1.1,-1.2,-2.5,61.5,57.3,68.7,71.9,1.9,4.6,3.2,3.2,1031.2
15,4.8,1.9,-1.1,-2.5,53.3,60.6,71.0,74.3,1.5,2.9,3.4,3.4,1031.7
18,6.7,4.0,-0.1,-2.0,49.6,55.6,70.2,77.1,1.3,2.2,2.6,2.6,1029.1
21,4.9,4.3,0.3,-1.6,59.6,55.5,69.5,76.2,2.7,3.2,3.6,3.6,1029.3
24,1.9,3.8,0.2,-1.6,73.5,57.1,70.2,76.2,2.7,5.6,4.4,4.4,1030.5
27,0.4,3.2,-0.0,-1.5,81.3,59.3,71.1,72.8,2.3,5.4,3.6,3.6,1031.8
30,-0.7,2.8,-0.1,-1.5,84.9,60.4,72.4,72.2,2.6,5.2,2.8,2.8,1031.8
33,-1.5,2.2,-0.3,-1.8,85.6,59.6,74.1,77.4,3.1,5.3,2.3,2.3,1031.5
36,-0.6,1.9,-0.4,-1.9,81.2,57.7,74.6,78.7,1.1,4.1,1.6,1.6,1032.8
39,6.0,2.9,-0.1,-1.4,52.4,59.5,74.5,76.7,0.7,2.5,2.2,2.2,1032.2
42,8.4,5.6,1.5,-0.6,48.2,53.7,68.4,76.3,0.8,1.7,2.3,2.3,1028.4
