fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,13.2,13.0,10.1,9.1,93.3,93.4,96.2,97.0,4.9,4.5,7.0,7.0,1010.2
3,12.1,12.2,9.8,9.1,95.9,95.0,95.9,95.7,4.4,4.5,8.5,8.5,1011.4
6,12.0,11.9,10.0,8.8,95.8,95.6,96.8,97.5,5.5,5.3,10.1,10.1,1011.3
9,12.1,12.0,9.5,8.4,94.3,94.3,97.4,98.0,5.7,5.2,9.8,9.8,1012.1
12,12.8,11.9,8.8,7.9,86.0,88.4,94.8,96.5,5.6,5.6,9.5,9.5,1014.1
15,14.6,13.2,9.0,7.5,70.0,73.8,90.2,96.9,5.5,5.9,6.6,6.6,1015.3
18,16.1,14.8,10.5,8.5,65.0,67.4,83.3,92.6,5.4,6.2,7.3,7.3,1013.4
21,15.1,14.4,10.4,8.4,69.1,70.1,84.5,92.5,5.3,7.3,9.8,9.8,1014.2
24,13.3,12.7,9.1,7.3,71.5,71.6,78.2,80.5,5.5,8.6,13.1,13.1,1016.5
27,10.9,10.2,6.7,5.2,54.4,51.1,48.5,41.9,6.4,9.1,13.1,13.1,1019.7
30,9.9,9.1,5.8,4.7,41.6,39.7,33.5,25.7,5.9,8.6,14.2,14.2,1019.5
33,9.3,8.4,5.0,3.6,36.8,35.8,33.9,28.8,5.6,7.8,12.4,12.4,1020.0
36,9.3,8.0,4.2,2.8,37.0,35.7,34.5,28.1,4.9,7.5,12.3,12.3,1022.5
39,9.9,8.1,4.0,3.1,34.1,33.4,38.0,21.4,4.9,6.4,8.5,8.5,1023.5
42,10.6,8.7,4.5,3.4,34.9,34.4,40.7,22.1,5.4,6.6,8.4,8.4,1021.9
