fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,4.8,3.7,0.7,-0.1,85.0,80.4,90.5,94.3,6.4,7.4,9.1,9.1,1025.9,345,20
3,3.8,2.3,0.0,-0.6,90.3,89.3,92.5,94.4,5.8,6.5,10.0,10.0,1027.3,345,23
6,3.8,2.5,0.0,-0.7,90.9,89.6,95.6,96.0,5.0,6.2,8.9,8.9,1027.0,346,2
9,4.2,2.9,0.2,-0.8,87.8,88.8,94.8,96.5,5.5,7.1,9.5,9.5,1026.9,346,5
12,4.7,3.2,0.7,-0.6,82.2,82.8,82.8,87.6,4.0,5.5,7.7,7.7,1028.7,346,8
15,7.2,4.5,0.9,-0.4,58.0,66.9,71.9,71.8,4.3,4.6,6.5,6.5,1029.1,346,11
18,9.5,6.9,2.7,0.6,42.0,46.3,58.5,65.9,3.8,4.3,4.9,4.9,1026.9,346,14
21,6.5,7.1,3.0,1.0,52.3,42.7,52.8,59.4,4.4,5.1,5.3,5.3,1027.0,346,17
24,3.6,6.1,2.4,0.5,66.2,46.7,55.1,61.1,5.3,7.2,5.7,5.7,1028.6,346,20
27,2.4,5.0,1.8,-0.1,74.9,53.9,59.9,64.6,5.4,7.6,6.8,6.8,1029.7,346,23
30,1.2,4.1,1.3,-0.4,81.9,55.8,61.2,65.3,4.8,7.2,7.0,7.0,1029.9,347,2
33,0.1,2.9,1.1,-0.5,86.3,66.9,65.2,65.7,2.2,6.0,6.3,6.3,1028.2,347,5
36,1.2,2.2,1.2,-0.5,85.3,77.3,75.7,75.7,2.1,3.3,5.8,5.8,1029.8,347,8
39,7.3,4.1,1.5,-0.1,65.2,76.3,77.8,77.8,2.5,3.0,3.8,3.8,1029.8,347,11
42,9.6,7.0,2.9,0.9,51.1,56.3,69.6,77.6,2.1,2.8,3.3,3.3,1026.8,347,14
