fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,7.9,8.6,5.8,4.6,79.1,73.8,84.7,88.4,3.2,6.5,4.6,4.6,1019.2,36,20
3,7.2,7.6,5.9,5.1,85.9,81.9,87.2,87.8,3.8,5.4,5.8,5.8,1019.7,36,23
6,7.0,7.3,6.2,5.5,91.1,86.1,87.1,86.9,1.7,3.4,3.0,3.0,1019.0,37,2
9,6.9,7.2,6.3,5.4,95.0,88.3,85.2,85.4,0.9,1.8,2.5,2.5,1018.4,37,5
12,6.9,6.9,5.7,4.7,95.7,90.3,87.9,85.3,1.3,2.0,3.1,3.1,1019.4,37,8
15,9.1,7.5,5.3,4.3,84.7,91.2,91.1,87.7,0.9,1.1,3.1,3.1,1020.1,37,11
18,12.2,10.3,6.2,4.5,65.7,71.9,88.0,94.0,1.7,1.9,2.3,2.3,1017.2,37,14
21,11.6,10.7,6.7,4.8,66.8,69.3,84.8,93.1,1.4,1.7,2.5,2.5,1017.3,37,17
24,9.5,9.4,6.2,4.6,79.0,77.7,87.9,93.1,3.9,5.6,5.5,5.5,1018.4,37,20
27,8.0,7.9,5.5,4.2,88.5,88.3,93.0,94.4,2.5,4.5,3.7,3.7,1020.3,37,23
30,7.1,7.1,5.3,4.0,94.8,94.5,93.2,94.7,1.9,3.5,4.0,4.0,1020.7,38,2
33,6.8,6.7,4.9,3.8,96.0,97.5,97.0,97.7,3.6,4.1,4.2,4.2,1020.7,38,5
36,7.5,6.4,4.7,3.7,93.7,98.5,98.9,99.3,2.3,3.6,4.0,4.0,1022.7,38,8
39,9.2,7.3,4.6,3.8,84.0,92.5,99.7,99.8,2.6,3.2,3.0,3.0,1023.9,38,11
42,10.5,8.6,5.0,4.0,77.2,84.7,99.5,99.7,3.1,3.9,3.4,3.4,1021.7,38,14
