fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,12.4,15.9,11.9,9.8,59.9,36.2,43.1,47.9,2.6,6.2,5.6,5.6,1025.1
3,10.6,14.9,11.3,9.2,68.5,42.2,49.8,55.6,2.4,6.7,7.7,7.7,1025.4
6,9.3,14.4,11.1,9.2,78.9,48.5,56.7,61.5,2.0,4.3,7.1,7.1,1025.1
9,9.1,13.4,10.8,8.7,80.8,54.4,61.2,68.9,2.5,7.6,7.5,7.5,1024.6
12,12.6,12.6,10.5,8.4,74.1,64.0,66.1,71.9,2.8,7.6,8.8,8.8,1025.9
15,18.5,15.5,11.2,9.0,51.6,55.6,68.6,75.0,4.1,5.5,6.8,6.8,1026.2
18,20.1,17.6,13.3,11.0,49.6,51.8,64.4,72.3,3.8,5.3,6.2,6.2,1023.8
21,18.4,17.8,13.7,11.5,57.8,53.0,64.2,71.3,2.6,6.0,6.9,6.9,1023.4
24,14.6,16.6,13.3,11.3,69.9,55.0,60.2,68.1,2.5,8.0,9.5,9.5,1024.0
27,12.8,15.5,13.0,11.1,77.8,59.0,63.2,69.3,2.1,6.9,9.3,9.3,1024.3
30,12.0,13.6,12.4,10.6,82.4,69.8,66.2,71.2,3.2,8.8,8.3,8.3,1023.8
33,11.4,12.8,11.9,10.5,86.0,74.0,67.3,67.6,3.0,8.4,7.8,7.8,1023.3
36,13.7,12.5,11.4,10.2,78.5,76.7,68.8,63.5,2.8,7.7,7.4,7.4,1024.5
39,19.1,16.3,11.9,10.2,57.7,62.7,76.5,76.2,3.2,4.6,6.2,6.2,1023.9
42,21.1,18.8,14.4,12.2,54.1,56.6,70.6,79.1,3.3,4.5,5.4,5.4,1021.1
