fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,5.0,8.1,5.9,4.8,52.4,36.0,27.5,21.4,5.5,10.5,11.2,11.2,1025.1
3,3.2,5.6,4.6,3.9,56.0,40.7,27.5,20.0,6.7,10.1,13.3,13.3,1027.0
6,0.8,4.3,3.7,2.7,67.1,44.7,39.6,31.4,5.2,7.5,9.6,9.6,1027.9
9,-0.8,3.4,3.1,2.1,75.8,46.8,35.1,33.6,3.1,5.4,7.3,7.3,1027.8
12,-0.2,3.0,2.9,1.8,74.7,41.6,21.2,25.7,0.9,4.3,5.8,5.8,1029.1
15,7.2,4.2,3.0,2.2,39.4,42.1,18.8,21.3,1.4,2.2,3.9,3.9,1029.3
18,10.1,7.6,3.8,2.8,29.3,29.7,30.6,22.1,2.3,2.4,2.2,2.2,1026.2
21,6.6,8.1,4.9,4.1,43.8,28.9,25.8,19.9,3.0,4.0,3.7,3.7,1024.8
24,2.8,7.7,6.0,5.1,54.9,29.7,18.2,18.3,3.9,5.6,5.2,5.2,1024.9
27,1.3,7.2,6.8,5.8,61.8,29.9,17.0,17.6,3.9,6.2,4.9,4.9,1024.5
30,0.5,5.9,6.8,6.1,64.2,34.3,16.7,17.8,5.0,7.6,5.2,5.2,1023.9
33,-0.2,4.7,7.1,6.4,68.3,39.4,15.6,16.4,3.5,6.7,4.9,4.9,1022.8
36,0.7,4.1,7.4,6.7,67.8,42.9,14.8,14.8,3.5,7.5,5.0,5.0,1023.6
39,8.6,6.0,7.6,6.9,45.6,47.9,14.0,13.5,2.9,4.7,6.1,6.1,1023.9
42,12.8,10.9,8.2,7.7,30.8,30.8,15.2,11.8,2.5,3.4,5.1,5.1,1020.6
