fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,20.7,24.5,21.1,19.6,71.4,50.1,53.7,43.4,1.0,1.6,1.0,1.0,1017.1,299,20
3,19.0,23.4,20.6,19.0,77.5,53.0,55.8,51.7,0.7,0.9,0.7,0.7,1017.7,299,23
6,17.4,21.5,19.9,18.1,85.0,61.2,59.7,63.4,2.2,2.3,2.6,2.6,1017.5,300,2
9,16.6,18.6,19.1,17.5,90.0,77.2,63.2,68.0,2.7,5.7,3.8,3.8,1017.3,300,5
12,18.2,17.2,18.3,17.0,85.7,88.0,66.6,69.4,3.0,5.7,4.3,4.3,1019.4,300,8
15,22.2,20.0,17.4,16.6,70.3,76.8,72.2,69.9,2.4,3.7,5.3,5.3,1019.4,300,11
18,24.1,22.4,18.1,16.4,60.8,64.0,77.3,77.4,2.0,2.9,2.8,2.8,1017.2,300,14
21,22.3,22.2,18.2,16.5,68.7,64.7,76.4,76.9,1.6,3.9,4.2,4.2,1017.3,300,17
24,19.9,20.6,17.7,16.4,75.7,68.7,76.7,73.3,2.7,6.6,5.9,5.9,1018.5,300,20
27,18.7,19.1,17.2,16.0,74.5,69.1,74.5,72.5,3.0,6.6,7.5,7.5,1018.9,300,23
30,17.3,17.9,17.1,16.2,74.6,69.1,69.4,64.1,3.0,6.1,6.5,6.5,1018.7,301,2
33,15.5,16.7,17.2,16.3,79.8,71.4,65.1,56.7,2.5,5.9,5.1,5.1,1018.7,301,5
36,17.0,16.2,17.6,16.7,75.5,73.2,55.4,45.8,2.8,6.1,5.1,5.1,1019.8,301,8
39,22.5,20.2,18.1,17.2,57.4,61.9,49.5,37.3,2.8,3.5,6.0,6.0,1019.7,301,11
42,24.9,23.2,18.9,17.0,44.7,46.0,54.7,52.6,2.8,3.4,4.2,4.2,1016.9,301,14
