fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,8.9,12.4,13.0,11.5,84.0,64.7,29.1,24.9,2.5,6.9,5.2,5.2,1018.9,37,20
3,6.9,11.4,13.3,11.7,89.8,65.5,26.5,24.8,2.4,5.8,5.3,5.3,1019.8,37,23
6,7.5,11.0,13.4,12.1,87.9,66.8,28.5,25.5,1.5,3.0,2.5,2.5,1019.6,38,2
9,6.9,10.1,12.7,11.7,90.6,72.5,34.1,29.2,1.2,2.5,1.9,1.9,1019.9,38,5
12,7.4,9.8,11.8,11.0,89.6,72.7,38.7,33.2,2.5,5.5,4.1,4.1,1021.6,38,8
15,13.6,11.4,11.7,10.8,65.4,69.7,36.5,32.2,0.4,0.8,3.0,3.0,1022.6,38,11
18,17.2,15.2,11.6,10.4,50.1,51.6,54.3,40.9,0.6,1.2,1.9,1.9,1020.6,38,14
21,15.3,15.8,12.0,10.2,62.8,50.3,56.0,57.1,1.5,3.7,4.6,4.6,1021.7,38,17
24,12.3,12.5,10.6,9.3,68.0,63.4,65.3,67.4,5.4,10.1,9.1,9.1,1024.1,38,20
27,8.9,7.4,7.9,8.0,73.1,78.1,74.3,71.5,5.8,10.9,11.5,11.5,1026.5,38,23
30,6.7,4.9,4.6,5.4,75.6,82.0,79.9,78.7,5.0,9.3,13.2,13.2,1028.5,39,2
33,5.6,3.8,1.8,3.0,72.9,79.5,80.2,77.7,4.0,8.2,13.4,13.4,1029.3,39,5
36,5.2,3.0,1.2,2.2,69.2,76.6,69.6,68.7,4.5,8.5,13.0,13.0,1031.6,39,8
39,7.6,4.4,1.0,2.3,54.3,62.1,65.9,57.0,4.3,6.6,9.3,9.3,1032.4,39,11
42,10.4,7.2,3.1,1.6,43.5,47.6,59.8,59.8,3.7,5.4,6.1,6.1,1029.9,39,14
