fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,16.9,17.8,16.5,15.5,93.3,89.9,87.3,88.5,4.0,2.6,6.8,6.8,1008.4
3,15.9,16.7,14.9,13.9,96.4,93.7,94.9,95.9,1.9,2.9,5.9,5.9,1010.5
6,15.0,14.9,13.4,13.1,95.5,95.4,92.4,90.7,5.0,5.5,7.2,7.2,1012.4
9,13.5,13.0,10.9,11.7,94.4,95.7,97.4,88.2,6.5,7.0,9.0,9.0,1013.9
12,12.5,11.6,9.2,10.7,91.4,94.7,98.9,90.2,5.2,5.3,6.5,6.5,1016.1
15,12.7,11.6,8.7,8.8,88.3,91.5,99.7,98.5,4.5,4.6,5.9,5.9,1017.4
18,12.1,11.0,8.3,8.0,86.4,88.9,97.9,99.4,7.1,7.4,8.0,8.0,1016.1
21,9.9,8.9,5.7,6.6,84.3,87.1,98.1,99.5,7.6,8.7,12.9,12.9,1017.2
24,7.3,6.3,3.0,3.6,86.5,87.6,97.5,98.0,7.2,9.7,15.1,15.1,1019.6
27,5.5,4.4,1.0,1.2,87.9,86.1,94.3,96.2,7.9,10.0,15.0,15.0,1021.4
30,4.3,3.1,-0.0,0.4,84.9,84.8,92.7,95.8,7.1,10.1,15.6,15.6,1021.4
33,3.8,2.6,-0.5,-0.3,85.4,87.1,96.1,97.6,6.3,9.1,14.8,14.8,1020.7
36,3.5,2.1,-0.8,-0.4,87.0,89.7,98.4,99.2,6.5,9.1,14.9,14.9,1022.3
39,4.3,2.7,-0.3,-0.2,84.0,89.4,99.6,100.0,7.2,9.3,10.4,10.4,1022.3
42,4.7,3.3,-0.0,-0.3,83.1,87.4,99.7,99.8,7.8,9.8,10.2,10.2,1019.5
