fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,5.2,7.2,3.7,2.0,65.8,46.7,56.9,58.9,2.1,5.4,3.7,3.7,1029.8,48,20
3,2.9,6.2,3.6,2.6,75.8,46.0,51.0,38.7,2.3,3.8,0.9,0.9,1030.6,48,23
6,1.5,5.1,2.9,1.7,78.4,48.8,53.4,45.7,2.2,4.2,0.7,0.7,1031.4,49,2
9,0.4,4.3,2.5,1.3,80.9,48.0,51.7,41.4,1.6,3.8,1.3,1.3,1031.1,49,5
12,2.4,3.6,2.2,1.5,70.2,45.9,48.7,34.0,2.3,4.2,0.6,0.6,1032.4,49,8
15,9.1,5.5,2.2,2.1,42.6,47.1,50.2,34.1,2.9,3.5,2.3,2.3,1032.7,49,11
18,12.2,9.0,5.0,3.2,37.1,39.1,47.5,49.2,2.6,2.8,2.2,2.2,1029.6,49,14
21,11.6,10.2,6.5,4.9,44.0,39.1,46.0,46.9,2.1,3.7,3.0,3.0,1028.2,49,17
24,6.5,9.9,7.4,6.2,60.0,39.9,44.2,43.1,2.7,7.2,5.3,5.3,1027.7,49,20
27,5.5,9.8,8.5,7.2,66.4,41.3,43.4,43.5,2.9,8.8,7.2,7.2,1026.9,49,23
30,4.5,10.0,9.3,7.9,73.4,43.6,40.3,38.6,2.5,7.7,7.0,7.0,1025.1,50,2
33,3.5,9.9,9.9,8.5,79.6,44.0,32.6,31.8,2.5,5.5,6.4,6.4,1023.2,50,5
36,6.4,10.0,10.4,9.1,67.6,41.1,31.4,34.7,3.0,6.4,7.4,7.4,1023.5,50,8
39,15.6,13.1,11.4,10.2,40.0,41.0,30.4,33.7,3.4,5.3,8.2,8.2,1022.6,50,11
42,19.3,17.5,13.2,11.5,33.9,33.1,39.4,39.5,4.2,5.9,6.6,6.6,1018.6,50,14
