fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,8.0,7.4,6.3,7.0,93.6,90.3,95.0,96.4,1.6,3.7,2.9,2.9,1021.6,347,20
3,7.9,7.6,7.1,7.6,95.3,92.3,96.2,98.0,0.9,3.2,4.8,4.8,1021.4,347,23
6,8.0,7.6,7.7,8.0,96.4,94.0,95.9,98.9,2.3,3.1,3.6,3.6,1020.5,348,2
9,7.9,7.3,8.1,8.8,96.8,96.2,96.2,98.6,2.6,3.0,2.7,2.7,1019.2,348,5
12,8.4,7.7,9.7,10.8,95.2,96.6,96.7,99.0,1.0,2.4,7.2,7.2,1018.6,348,8
15,10.8,9.3,10.5,11.5,87.3,93.6,96.8,99.5,0.4,0.8,8.9,8.9,1019.0,348,11
18,11.5,10.3,10.2,11.5,86.1,91.3,97.4,99.2,3.6,3.7,6.6,6.6,1016.5,348,14
21,9.2,8.3,8.4,10.3,92.8,96.1,98.5,99.0,5.0,5.7,4.0,4.0,1016.8,348,17
24,7.7,6.7,6.8,9.0,94.0,97.2,99.2,99.2,5.4,6.0,4.2,4.2,1017.9,348,20
27,6.8,5.8,4.7,6.3,94.9,97.1,99.7,99.7,5.5,6.6,6.7,6.7,1017.8,348,23
30,5.5,4.5,2.1,2.8,94.8,96.0,98.9,98.9,7.8,9.1,12.9,12.9,1018.3,349,2
33,3.6,2.5,-0.1,0.4,93.5,94.9,98.4,96.6,7.1,8.8,13.5,13.5,1019.7,349,5
36,2.2,0.7,-2.0,-1.7,92.7,95.2,99.0,98.9,6.3,9.6,12.6,12.6,1024.1,349,8
39,1.4,-0.7,-3.7,-2.5,84.2,91.0,99.3,97.8,8.2,9.9,11.6,11.6,1026.4,349,11
42,2.7,0.4,-3.4,-3.4,69.9,77.9,97.2,95.5,8.0,9.6,9.3,9.3,1025.7,349,14
