fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,18.7,22.2,18.9,17.0,75.1,54.1,59.7,63.3,2.1,5.5,3.7,3.7,1018.9
3,16.8,20.4,18.4,16.8,84.6,63.6,62.5,62.3,3.3,4.9,2.7,2.7,1019.9
6,15.4,19.2,18.2,16.8,91.6,71.7,63.0,62.7,2.4,3.0,2.4,2.4,1019.3
9,14.5,18.7,18.3,16.7,94.8,74.8,61.8,61.8,2.6,2.3,1.0,1.0,1019.1
12,16.9,18.5,18.3,16.7,88.8,75.5,60.0,60.3,1.8,2.1,1.0,1.0,1020.8
15,23.8,21.4,18.4,16.9,61.4,66.1,59.2,56.9,1.9,1.8,0.5,0.5,1021.0
18,25.8,24.0,19.7,17.5,47.1,48.3,58.0,61.5,1.8,1.6,0.9,0.9,1019.1
21,22.5,23.9,20.0,18.1,62.3,46.9,54.5,54.6,2.9,3.5,2.2,2.2,1019.3
24,18.4,22.7,19.8,18.4,74.5,50.4,52.4,45.6,4.1,5.1,2.6,2.6,1020.3
27,17.1,21.5,19.7,18.6,80.3,55.7,48.4,39.0,5.3,6.6,3.8,3.8,1021.1
30,15.5,20.6,19.8,18.8,86.7,58.8,44.1,34.6,4.8,5.7,4.5,4.5,1021.0
33,14.4,20.0,20.0,18.7,91.1,60.4,40.0,35.3,4.9,5.7,4.6,4.6,1020.7
36,17.2,19.9,19.7,18.4,83.2,59.3,42.0,37.5,3.3,3.7,3.3,3.3,1022.4
39,24.7,22.3,20.2,19.2,53.8,56.8,39.5,31.1,2.4,2.5,1.5,1.5,1022.0
42,27.0,25.3,21.0,19.7,41.0,41.1,46.2,34.8,3.5,3.7,4.2,4.2,1019.0
