fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,15.7,16.3,14.1,12.6,89.0,80.8,83.7,88.2,1.6,3.2,4.1,4.1,1016.2
3,15.0,14.9,13.1,12.0,94.0,89.6,90.2,92.7,1.8,2.6,2.2,2.2,1017.4
6,14.3,13.8,12.2,11.5,96.0,95.0,95.0,94.9,3.0,5.6,5.6,5.6,1017.6
9,13.6,12.9,11.2,10.8,96.3,98.1,96.1,90.4,3.9,6.9,9.0,9.0,1017.4
12,12.6,11.4,9.5,9.4,93.5,98.1,99.0,91.1,5.9,9.8,12.2,12.2,1019.7
15,12.9,11.1,8.3,8.8,83.4,90.5,97.9,85.3,6.4,9.4,11.3,11.3,1021.1
18,13.4,11.7,7.6,7.2,72.7,77.8,95.1,85.1,6.0,8.6,10.2,10.2,1019.7
21,12.4,11.4,7.8,6.4,71.6,72.3,77.1,69.4,5.7,10.1,14.1,14.1,1021.7
24,12.1,11.1,7.5,5.7,62.9,63.3,66.4,58.6,5.5,10.4,14.8,14.8,1023.8
27,11.3,10.2,6.5,4.6,48.8,49.0,51.0,53.1,4.1,8.2,11.5,11.5,1025.3
30,9.0,7.6,3.6,1.8,28.0,27.0,30.9,32.7,6.3,11.1,13.4,13.4,1027.3
33,6.3,4.7,0.8,-1.1,22.8,20.6,20.6,19.5,5.3,9.9,13.3,13.3,1028.8
36,5.3,3.2,-0.7,-2.6,24.6,21.3,22.8,23.0,5.0,8.3,10.5,10.5,1031.0
39,6.8,3.6,-0.6,-2.7,24.5,23.3,29.1,32.5,4.9,6.8,7.5,7.5,1031.0
42,7.8,4.9,0.8,-1.4,25.2,24.0,30.0,34.0,4.6,6.4,6.9,6.9,1028.4
