fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,12.1,13.1,9.5,7.7,79.3,64.3,73.6,78.8,1.5,3.0,3.7,3.7,1025.5
3,11.1,12.9,9.6,7.8,83.9,64.5,73.2,78.8,1.8,3.8,4.3,4.3,1027.0
6,10.1,12.5,9.4,7.6,88.0,66.4,75.4,82.3,1.9,5.8,5.8,5.8,1026.5
9,8.9,11.8,9.0,7.3,91.8,71.7,80.2,82.3,1.9,6.0,5.6,5.6,1026.9
12,11.5,11.3,8.7,7.4,85.4,76.4,79.3,69.8,1.9,5.3,5.4,5.4,1028.6
15,16.3,13.3,9.1,7.3,61.0,66.7,80.2,76.1,2.3,3.3,4.0,4.0,1028.9
18,18.0,15.3,11.1,8.9,49.3,51.0,62.6,69.4,2.2,3.0,3.5,3.5,1027.1
21,15.6,15.5,11.4,9.3,60.6,46.7,55.9,62.0,1.7,4.5,4.7,4.7,1027.2
24,12.0,14.8,11.0,9.0,70.8,44.6,50.9,53.4,2.3,6.8,5.1,5.1,1028.4
27,10.7,14.1,10.7,8.8,73.9,45.1,45.2,44.3,1.9,6.1,7.7,7.7,1028.8
30,9.9,13.6,10.4,8.5,77.9,46.8,46.1,46.5,2.2,5.9,6.7,6.7,1028.1
33,9.2,13.0,10.1,8.2,79.6,47.7,52.4,55.4,2.1,5.9,6.3,6.3,1027.7
36,11.7,12.3,9.9,8.0,72.8,51.7,55.1,60.1,2.4,7.5,7.5,7.5,1029.3
39,17.4,14.4,10.3,8.3,47.6,49.0,55.6,56.5,2.7,4.5,5.8,5.8,1029.3
42,18.6,16.1,11.8,9.6,40.4,39.4,48.8,54.6,2.2,3.5,4.2,4.2,1026.3
