fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,3.3,5.8,2.1,0.1,67.6,44.3,52.7,58.0,2.2,3.3,3.4,3.4,1033.2
3,3.4,5.1,1.9,-0.0,66.6,46.3,53.8,58.2,2.5,5.3,3.6,3.6,1033.7
6,1.2,4.2,1.6,0.0,72.6,47.4,55.0,57.5,2.9,7.6,4.4,4.4,1032.5
9,-0.3,3.1,1.4,0.2,79.9,52.7,55.2,53.9,2.8,6.2,4.0,4.0,1031.8
12,1.3,2.6,1.5,0.5,77.2,57.2,53.0,48.2,3.7,7.1,4.4,4.4,1032.2
15,8.4,4.9,2.1,1.4,51.8,57.6,48.3,38.4,3.5,4.6,4.5,4.5,1032.2
18,11.3,8.3,4.1,2.3,42.2,44.5,53.7,52.5,3.4,3.8,4.2,4.2,1029.0
21,10.4,9.2,5.1,3.3,47.1,43.4,52.6,52.3,3.3,5.0,5.8,5.8,1027.2
24,7.3,8.5,5.3,4.2,58.9,46.9,51.0,44.3,3.1,6.8,5.6,5.6,1027.6
27,6.7,7.0,5.8,4.9,61.6,53.4,50.1,45.4,3.5,7.7,4.7,4.7,1027.2
30,4.9,6.3,6.7,5.9,69.8,58.5,49.7,46.9,3.3,6.3,4.9,4.9,1025.5
33,4.4,5.9,7.1,6.1,73.8,61.0,50.3,47.7,2.4,5.2,3.5,3.5,1024.2
36,5.3,6.1,7.4,6.4,73.5,61.3,48.6,45.5,3.8,5.4,5.3,5.3,1024.4
39,11.2,8.8,7.8,6.8,57.7,61.1,47.8,44.7,2.7,3.2,6.5,6.5,1024.1
42,14.3,12.4,8.5,7.6,49.0,50.6,55.1,46.8,3.3,3.8,5.9,5.9,1020.8
