fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,10.5,15.0,14.8,14.3,72.1,50.9,34.7,25.1,7.5,9.1,12.1,12.1,1020.1
3,9.0,13.9,15.1,14.5,76.7,54.2,37.1,23.6,6.8,7.9,12.8,12.8,1020.0
6,6.9,14.0,15.2,14.2,84.3,54.0,32.7,26.0,6.3,7.2,12.6,12.6,1020.0
9,7.4,13.8,14.8,13.5,81.5,52.1,35.6,34.7,2.6,4.7,6.4,6.4,1020.1
12,9.6,12.5,13.1,11.8,74.9,57.9,49.7,51.2,4.5,7.2,7.9,7.9,1022.4
15,13.0,11.1,10.7,9.9,68.1,73.9,72.1,74.1,4.6,6.0,5.7,5.7,1024.5
18,12.4,10.6,7.3,7.6,71.2,77.7,90.0,88.7,7.2,7.7,8.9,8.9,1024.0
21,9.9,8.4,5.0,4.7,77.0,80.9,93.3,94.8,6.0,8.0,9.7,9.7,1026.2
24,7.2,5.4,2.4,3.2,69.4,74.2,80.6,79.8,7.2,9.3,13.0,13.0,1029.7
27,5.3,3.3,0.2,1.6,61.7,66.7,73.0,69.2,7.1,9.2,12.1,12.1,1031.7
30,2.8,1.1,-0.4,1.0,62.5,66.2,62.7,59.1,5.3,7.9,8.2,8.2,1032.9
33,0.1,-1.3,-1.1,0.3,69.4,71.3,59.3,46.7,4.9,7.9,6.9,6.9,1032.8
36,-1.1,-2.8,-1.4,-0.1,74.6,79.7,50.8,33.7,3.4,7.4,7.0,7.0,1034.2
39,3.4,-0.4,-1.4,0.0,59.0,71.3,42.0,22.0,2.7,4.3,6.5,6.5,1034.7
42,6.7,3.4,-0.6,0.8,47.5,54.7,59.5,12.6,2.8,4.0,5.0,5.0,1031.0
