fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,13.7,16.1,15.3,13.5,53.6,44.5,38.3,38.0,3.4,9.0,13.4,13.4,1017.6,50,20
3,12.1,14.2,15.1,13.8,63.0,52.9,38.3,34.7,3.5,8.8,15.6,15.6,1018.1,50,23
6,10.7,13.2,15.5,14.5,68.0,55.9,29.5,24.5,3.3,8.3,15.2,15.2,1017.1,51,2
9,9.5,12.5,15.5,14.7,68.7,54.3,26.7,24.0,2.5,6.5,15.4,15.4,1016.2,51,5
12,11.3,12.6,15.3,14.4,63.6,52.5,31.7,28.5,2.5,5.2,15.0,15.0,1017.8,51,8
15,19.5,17.7,15.4,14.8,42.2,43.0,35.7,28.0,2.9,4.5,12.1,12.1,1017.0,51,11
18,23.1,21.7,17.4,15.5,31.3,30.5,36.2,37.5,4.4,6.2,7.8,7.8,1013.9,51,14
21,20.6,21.3,17.9,16.1,40.4,34.8,35.1,36.4,2.7,6.0,9.2,9.2,1013.4,51,17
24,15.5,17.6,17.4,15.7,51.3,43.9,34.0,32.1,4.3,8.7,11.7,11.7,1014.2,51,20
27,13.3,15.4,16.6,15.5,60.8,52.1,34.2,24.7,4.6,9.3,12.4,12.4,1014.6,51,23
30,11.7,14.1,16.2,15.4,69.2,58.1,35.8,24.4,4.2,8.5,11.6,11.6,1014.1,52,2
33,10.2,13.1,16.0,15.4,73.7,60.2,34.4,22.3,3.4,7.1,10.1,10.1,1013.1,52,5
36,12.0,12.7,15.8,15.3,66.7,60.3,34.2,23.9,4.4,7.7,8.8,8.8,1014.1,52,8
39,20.2,18.6,16.2,15.7,42.6,43.0,34.5,25.1,4.0,5.4,8.3,8.3,1013.8,52,11
42,23.6,22.6,18.2,16.4,34.5,33.4,39.9,38.8,3.6,4.7,5.6,5.6,1010.8,52,14
