fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,5.4,4.3,2.4,3.2,92.2,94.9,93.3,86.0,4.4,6.7,11.3,11.3,1020.1
3,5.7,4.6,2.6,3.7,94.1,95.2,94.9,85.2,4.8,7.7,11.3,11.3,1021.4
6,5.7,4.7,2.8,3.8,93.7,95.2,96.4,87.9,4.0,7.4,13.0,13.0,1020.2
9,5.6,4.7,2.7,3.6,93.5,95.1,97.1,90.7,5.0,7.9,13.3,13.3,1019.6
12,6.0,5.0,2.7,3.6,93.3,94.1,97.8,90.4,4.8,8.2,14.0,14.0,1020.9
15,6.8,5.7,3.0,3.4,92.5,93.4,97.7,91.7,7.0,10.3,15.6,15.6,1020.0
18,6.9,6.0,3.0,2.3,92.0,91.3,96.4,93.9,7.7,10.1,14.4,14.4,1018.8
21,6.0,5.1,2.0,1.5,91.1,90.4,96.2,92.8,9.0,11.6,17.5,17.5,1019.2
24,5.1,4.0,1.6,2.2,90.3,92.0,96.4,88.8,7.0,10.5,17.9,17.9,1021.6
27,5.0,3.8,1.4,2.1,91.0,93.6,98.6,92.1,5.6,8.9,14.9,14.9,1023.6
30,4.9,3.7,1.1,1.2,91.8,94.4,99.5,97.2,5.3,7.9,12.0,12.0,1023.9
33,4.9,3.6,1.1,1.3,91.3,94.4,98.4,95.1,5.0,8.3,13.0,13.0,1023.6
36,5.4,3.9,1.7,2.5,90.3,93.6,92.9,84.2,4.3,7.7,13.4,13.4,1025.3
39,6.8,5.0,2.0,1.8,85.8,89.0,86.1,75.6,4.2,6.9,12.9,12.9,1026.5
42,8.0,6.4,2.6,1.5,74.3,77.8,81.3,68.1,4.1,6.1,10.5,10.5,1023.9
