fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,11.6,10.6,7.2,5.9,89.5,90.5,96.4,97.3,4.1,7.2,9.2,9.2,1021.3
3,10.7,9.6,6.4,5.2,88.0,89.7,94.1,96.9,3.7,7.2,9.1,9.1,1023.1
6,9.9,8.6,5.4,4.4,84.2,86.7,91.5,96.1,4.2,7.6,9.5,9.5,1023.4
9,8.8,7.6,5.2,4.4,76.4,76.5,70.2,82.4,4.0,6.7,8.0,8.0,1023.8
12,9.1,7.0,4.7,4.4,57.0,58.0,40.8,48.4,4.1,6.2,10.5,10.5,1025.8
15,12.9,9.8,5.6,3.8,39.4,38.3,47.3,46.8,4.4,6.0,6.8,6.8,1026.2
18,15.3,12.6,8.4,6.2,35.1,32.2,39.3,44.0,4.3,5.9,6.5,6.5,1023.9
21,14.6,13.4,9.3,7.1,40.5,33.7,40.3,45.0,3.8,6.2,7.2,7.2,1023.1
24,10.2,12.4,8.9,6.9,57.1,37.5,39.2,43.0,2.7,8.0,8.5,8.5,1024.9
27,8.6,11.4,8.5,6.8,60.8,37.4,32.7,32.8,2.5,8.0,8.3,8.3,1026.2
30,7.1,10.7,8.5,7.0,70.0,35.9,25.2,25.4,2.1,5.7,9.1,9.1,1025.4
33,6.0,10.2,7.8,6.3,75.5,35.2,26.9,27.3,1.9,4.5,8.4,8.4,1024.9
36,10.1,9.3,7.1,6.0,59.5,40.6,30.0,27.4,2.0,4.7,7.2,7.2,1026.1
39,14.6,11.8,7.6,5.9,40.1,38.4,46.3,41.8,2.8,3.8,4.9,4.9,1025.2
42,16.1,14.0,9.7,7.7,38.4,35.9,43.9,47.4,2.9,3.9,4.7,4.7,1022.2
