fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,2.1,5.0,2.4,2.9,78.8,58.4,58.0,36.1,2.2,5.2,2.7,2.7,1026.3
3,0.5,4.2,2.5,2.7,86.5,63.6,59.5,43.9,3.2,5.2,3.4,3.4,1026.7
6,-0.2,3.7,2.9,3.3,89.9,66.4,56.9,44.9,1.5,4.2,0.8,0.8,1025.7
9,-0.2,3.2,3.0,3.2,90.3,69.0,54.4,43.7,2.3,3.9,1.2,1.2,1024.8
12,1.1,2.6,3.4,3.7,86.4,73.4,49.4,34.4,1.7,3.3,1.5,1.5,1024.9
15,4.3,2.8,2.8,2.7,76.8,77.6,56.5,43.2,1.8,1.2,1.4,1.4,1025.5
18,4.3,3.0,1.5,1.0,89.5,84.2,72.0,67.4,3.0,4.9,3.3,3.3,1024.2
21,4.0,2.7,1.1,1.2,90.9,90.5,82.6,83.6,1.5,2.0,2.2,2.2,1024.4
24,3.1,2.6,1.5,1.3,94.5,90.4,83.3,84.7,0.9,0.8,4.2,4.2,1025.6
27,1.3,2.9,2.2,1.8,97.7,87.4,78.0,73.5,1.7,3.3,6.0,6.0,1026.1
30,0.4,3.4,3.0,2.7,97.0,84.3,63.8,53.8,2.3,5.9,8.5,8.5,1026.3
33,-0.0,3.4,3.9,3.1,95.6,81.3,56.3,48.7,2.8,6.5,10.7,10.7,1025.8
36,0.5,2.1,3.7,3.2,92.8,79.3,52.3,45.0,2.8,7.4,4.9,4.9,1027.6
39,5.9,2.9,3.6,3.2,69.2,79.3,49.1,42.2,2.7,4.0,4.7,4.7,1028.8
42,9.6,6.9,3.8,3.3,54.2,59.6,52.0,35.2,2.4,3.0,4.4,4.4,1026.5
