fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,12.1,14.4,10.8,9.3,56.7,40.1,45.9,43.2,2.8,6.6,6.1,6.1,1026.0
3,10.8,13.3,10.7,9.6,63.4,46.5,47.5,38.2,3.4,7.7,7.7,7.7,1025.8
6,9.5,12.1,10.7,10.0,73.3,56.9,51.1,39.0,3.2,7.1,8.0,8.0,1024.6
9,9.3,11.0,11.0,10.5,78.8,66.0,52.2,40.0,3.3,7.2,6.7,6.7,1023.7
12,11.3,10.6,11.3,10.9,74.8,71.3,49.8,37.3,4.1,7.7,5.5,5.5,1024.4
15,17.4,14.6,11.7,11.4,51.0,56.6,48.7,35.4,4.7,5.4,6.3,6.3,1023.7
18,20.0,17.9,13.6,11.8,40.5,42.2,50.9,49.0,4.3,4.7,5.1,5.1,1020.1
21,16.8,18.1,14.3,12.5,53.6,42.8,49.8,50.1,2.8,4.9,6.2,6.2,1019.5
24,14.0,17.0,14.6,13.2,65.4,49.8,48.8,47.3,4.4,7.7,7.8,7.8,1020.4
27,12.2,15.6,15.2,13.7,76.9,57.6,46.6,47.8,4.5,6.4,6.1,6.1,1020.5
30,10.6,14.9,15.2,13.7,84.9,59.2,46.3,48.8,3.8,4.1,5.2,5.2,1020.3
33,9.6,14.9,15.1,13.7,88.6,57.3,45.9,48.4,2.9,2.9,3.0,3.0,1020.1
36,12.4,15.0,14.8,13.3,80.0,55.1,47.0,49.4,1.1,1.3,3.4,3.4,1022.0
39,20.1,17.7,15.0,13.4,48.1,51.0,47.2,49.4,0.4,0.9,3.7,3.7,1022.1
42,22.3,20.4,16.1,13.9,39.5,40.8,49.6,54.6,1.3,1.6,2.1,2.1,1019.5
