fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,4.7,6.4,3.4,1.7,86.5,74.5,83.7,87.2,2.1,5.9,3.8,3.8,1029.1,4,20
3,4.6,5.3,3.2,1.5,88.8,82.2,86.3,89.3,3.1,7.6,4.2,4.2,1029.7,4,23
6,3.4,4.3,2.9,1.2,93.7,88.3,89.8,92.0,2.8,6.8,4.2,4.2,1029.7,5,2
9,3.5,3.3,2.2,0.8,92.3,91.9,94.0,95.8,2.3,6.2,6.4,6.4,1030.0,5,5
12,3.8,2.1,0.9,0.0,86.9,93.3,93.4,97.6,4.9,10.0,9.6,9.6,1032.0,5,8
15,4.6,1.9,-0.0,-0.7,76.8,87.9,93.1,96.9,4.9,8.0,9.9,9.9,1033.0,5,11
18,4.3,1.9,-1.6,-1.8,70.2,79.3,94.4,96.0,4.8,7.4,9.6,9.6,1031.3,5,14
21,3.2,1.1,-2.0,-2.1,67.1,73.7,84.1,89.9,3.7,6.8,9.8,9.8,1032.1,5,17
24,2.3,0.4,-2.2,-2.5,67.5,71.1,79.1,84.3,3.0,6.7,9.0,9.0,1033.5,5,20
27,1.7,0.1,-2.3,-2.7,68.5,69.2,79.0,82.2,2.2,5.0,6.6,6.6,1033.1,5,23
30,0.9,-0.2,-2.4,-2.7,71.9,69.1,80.5,84.3,1.7,3.9,4.2,4.2,1032.1,6,2
33,-0.4,-0.6,-2.4,-2.8,78.0,70.2,80.9,85.4,1.6,3.9,2.3,2.3,1030.8,6,5
36,0.2,-0.6,-2.2,-2.8,73.8,69.5,80.4,85.4,1.7,2.8,0.1,0.1,1031.6,6,8
39,3.3,0.5,-2.0,-2.9,61.9,69.7,79.9,83.8,0.8,1.1,3.1,3.1,1031.2,6,11
42,5.3,2.7,-1.2,-2.9,53.2,59.1,73.0,78.8,2.7,4.0,5.0,5.0,1028.2,6,14
