fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,5.0,3.7,0.6,-0.6,66.2,67.9,79.4,86.4,3.8,8.4,10.0,10.0,1028.2
3,3.7,2.5,0.0,-0.8,67.1,69.4,79.0,86.8,4.5,9.9,11.9,11.9,1028.4
6,2.8,1.1,-0.6,-0.7,70.0,75.5,82.4,86.6,4.4,8.7,11.6,11.6,1028.9
9,1.8,0.3,-0.7,-0.1,73.9,78.0,81.0,82.2,4.8,10.0,12.3,12.3,1027.4
12,2.2,0.4,-0.9,-0.1,73.8,79.0,79.3,80.4,4.0,10.4,14.1,14.1,1028.4
15,5.0,2.4,-0.4,0.5,63.4,72.2,81.6,81.3,5.0,7.6,12.8,12.8,1028.3
18,6.9,4.6,0.7,0.9,58.4,64.8,81.7,84.5,4.4,6.5,8.9,8.9,1025.4
21,6.8,5.4,1.8,1.1,60.3,63.3,78.4,84.7,3.6,6.9,9.7,9.7,1024.7
24,6.4,5.5,2.7,2.0,63.2,64.2,75.5,82.1,3.8,8.4,12.2,12.2,1025.0
27,5.4,5.2,3.2,3.2,68.3,66.6,75.4,80.2,3.9,9.4,13.6,13.6,1023.8
30,4.9,4.3,3.9,4.5,74.5,75.1,78.7,79.3,4.2,9.0,11.5,11.5,1022.5
33,4.8,3.9,3.8,4.8,81.1,82.2,83.0,80.3,3.4,7.4,10.4,10.4,1021.0
36,4.6,3.7,4.0,5.1,91.0,88.4,85.7,83.3,3.6,7.9,9.8,9.8,1021.4
39,5.4,4.0,3.5,4.6,91.9,92.9,90.0,87.6,2.8,6.0,10.2,10.2,1022.1
42,6.0,4.9,3.5,4.8,92.5,93.3,93.4,90.5,3.2,5.4,7.9,7.9,1019.4
