fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,5.3,3.7,0.7,-0.2,64.7,67.1,72.2,75.8,4.2,6.3,8.4,8.4,1028.6
3,5.0,3.3,0.8,-0.1,66.9,69.2,82.9,92.3,4.0,6.1,10.8,10.8,1030.4
6,4.6,3.1,0.6,-0.1,78.7,80.0,92.4,96.2,7.1,9.2,12.8,12.8,1030.1
9,4.4,2.8,0.3,-0.1,86.4,86.4,95.1,95.7,6.1,9.2,13.4,13.4,1030.4
12,4.3,2.5,0.2,-0.1,86.0,87.9,95.1,97.0,4.9,7.9,12.8,12.8,1032.3
15,4.0,1.8,-0.3,-0.7,88.7,92.8,95.4,96.9,6.7,8.9,13.4,13.4,1033.5
18,3.9,1.9,-0.0,-0.3,88.5,92.4,85.8,83.0,6.7,8.2,14.2,14.2,1032.0
21,4.3,2.6,-0.2,-0.7,83.5,84.4,82.6,62.8,4.6,7.2,11.4,11.4,1032.7
24,4.4,2.8,-0.3,-1.5,80.1,78.4,84.7,84.2,4.5,6.7,9.9,9.9,1033.7
27,4.0,2.3,-0.4,-1.4,79.6,78.5,87.3,89.9,5.1,7.2,9.2,9.2,1033.9
30,3.6,1.8,-0.3,-1.1,80.3,80.8,88.1,88.5,5.1,6.9,8.0,8.0,1033.5
33,3.3,1.5,-0.0,-1.0,78.8,80.1,86.3,85.5,4.3,6.3,6.5,6.5,1033.1
36,3.5,1.5,0.2,-0.9,74.9,76.3,84.0,79.9,3.2,5.7,5.7,5.7,1034.1
39,6.9,3.5,0.2,-0.8,61.4,70.7,82.1,80.6,1.9,2.6,4.9,4.9,1033.3
42,8.8,6.0,1.9,-0.1,50.9,55.5,68.8,76.7,1.9,2.0,2.7,2.7,1030.4
