fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,4.9,7.7,4.6,3.8,81.5,63.8,74.7,74.6,1.7,4.3,5.9,5.9,1026.1
3,3.6,7.0,5.0,5.0,87.8,67.8,71.9,66.7,2.1,6.1,6.2,6.2,1025.6
6,2.5,6.1,6.0,7.3,91.8,74.7,70.3,55.2,2.8,5.4,4.5,4.5,1024.4
9,2.1,5.0,6.9,8.7,94.5,83.3,67.5,46.1,2.6,6.5,3.5,3.5,1023.7
12,2.9,4.4,7.9,9.2,95.8,89.8,62.0,40.4,2.9,6.1,3.9,3.9,1024.0
15,10.1,7.3,8.8,9.6,68.7,79.1,58.5,37.6,3.1,3.9,4.5,4.5,1023.4
18,14.7,12.6,9.2,9.8,53.3,58.5,62.9,41.8,3.6,4.1,5.8,5.8,1019.7
21,12.6,13.5,10.5,10.8,63.8,57.6,59.6,43.3,2.9,5.8,7.1,7.1,1018.2
24,9.5,11.7,11.4,11.3,81.7,70.6,61.7,55.9,4.3,8.6,8.0,8.0,1018.2
27,8.2,10.2,12.6,11.6,90.8,81.7,65.9,69.4,4.2,7.0,9.1,9.1,1017.9
30,7.4,9.7,13.2,12.0,93.7,85.0,65.3,69.1,4.4,6.4,8.8,8.8,1016.7
33,7.0,9.5,13.3,12.1,94.9,86.5,65.7,70.2,4.9,5.9,8.6,8.6,1015.5
36,8.1,9.7,13.2,12.3,92.4,84.9,68.8,73.4,6.2,6.6,10.3,10.3,1015.4
39,13.7,12.7,13.4,12.8,75.9,78.4,77.4,80.9,6.2,6.2,14.8,14.8,1014.6
42,18.2,17.2,13.5,12.7,63.6,66.6,79.7,85.3,6.9,6.4,11.9,11.9,1010.9
