fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,4.6,6.6,3.5,2.2,49.1,34.4,38.4,33.7,3.1,9.5,8.6,8.6,1030.8,365,20
3,4.3,4.9,3.7,2.5,48.4,40.2,36.8,34.8,3.0,9.6,9.4,9.4,1031.0,365,23
6,1.7,3.9,4.2,3.1,64.1,50.0,37.2,35.9,2.7,8.3,7.9,7.9,1029.7,1,2
9,0.7,3.0,4.4,3.5,74.1,58.3,35.8,34.2,2.0,5.3,3.8,3.8,1028.5,1,5
12,1.8,3.4,4.7,3.6,74.5,56.7,35.2,34.4,1.4,3.5,4.7,4.7,1029.3,1,8
15,7.5,4.9,4.9,3.7,52.8,54.6,35.2,33.5,1.2,1.6,5.8,5.8,1029.1,1,11
18,11.2,8.7,4.9,3.5,38.7,40.8,45.8,38.5,1.2,2.4,4.8,4.8,1026.2,1,14
21,7.8,9.4,5.7,3.8,53.2,38.0,43.0,42.1,1.2,2.6,4.5,4.5,1026.6,1,17
24,5.3,9.1,5.9,4.4,58.8,36.6,36.4,33.1,0.8,1.8,5.9,5.9,1027.6,1,20
27,2.2,8.7,5.9,4.3,71.4,35.4,33.5,32.0,1.6,2.9,7.4,7.4,1028.7,1,23
30,0.5,8.3,5.7,3.9,77.7,34.5,33.1,33.5,1.5,3.5,6.8,6.8,1029.0,2,2
33,-0.4,7.2,5.2,3.4,79.8,36.0,34.6,37.1,1.9,3.7,5.4,5.4,1028.6,2,5
36,0.1,5.8,4.3,2.7,80.0,41.2,38.8,41.0,1.1,2.9,3.7,3.7,1030.9,2,8
39,8.1,5.3,3.7,2.5,50.7,52.2,42.2,42.0,1.5,4.7,4.3,4.3,1031.3,2,11
42,10.9,8.3,4.1,2.3,39.9,42.6,51.9,51.9,2.1,3.5,3.5,3.5,1028.1,2,14
