fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,22.9,22.0,20.6,19.9,83.3,86.0,87.8,88.0,4.2,7.2,7.0,7.0,1017.7,278,20
3,22.2,21.6,20.5,19.9,89.1,90.5,92.1,88.8,3.7,6.2,7.2,7.2,1017.8,278,23
6,21.5,21.5,20.6,19.9,91.7,89.3,79.6,70.9,1.9,1.9,6.3,6.3,1017.1,279,2
9,20.4,20.9,20.3,19.9,92.7,88.6,75.7,58.4,1.2,2.7,5.8,5.8,1016.9,279,5
12,22.3,20.7,19.1,19.3,85.8,91.2,91.8,69.3,1.7,2.8,5.0,5.0,1017.4,279,8
15,26.8,24.9,20.6,18.6,64.8,68.6,83.1,89.3,3.0,3.7,4.5,4.5,1016.2,279,11
18,29.2,27.8,23.4,21.2,53.2,54.1,65.3,72.1,1.1,0.3,1.4,1.4,1013.0,279,14
21,27.9,27.9,23.9,21.9,60.1,55.0,62.7,68.1,2.9,4.7,4.0,4.0,1012.3,279,17
24,24.7,24.8,22.7,21.2,70.8,68.5,68.2,71.7,4.1,7.5,8.3,8.3,1014.1,279,20
27,22.1,21.8,20.7,19.8,83.9,83.3,84.6,86.5,4.0,7.0,7.5,7.5,1014.9,279,23
30,20.5,19.8,18.8,18.6,88.3,90.0,96.5,98.7,4.6,6.9,5.8,5.8,1014.6,280,2
33,19.8,19.0,18.3,18.5,88.8,91.5,99.5,99.6,4.1,6.6,6.8,6.8,1014.9,280,5
36,20.2,19.1,18.0,18.2,89.7,93.1,99.8,99.7,4.8,6.6,8.4,8.4,1016.2,280,8
39,22.2,20.7,18.0,17.8,84.3,88.7,99.1,99.5,4.3,5.7,7.0,7.0,1016.3,280,11
42,23.6,22.3,18.5,17.6,79.1,82.3,96.6,98.5,4.2,5.7,8.9,8.9,1013.7,280,14
