fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,12.3,11.3,8.0,8.6,83.2,86.9,99.4,99.4,7.1,8.8,11.2,11.2,1016.1
3,10.8,10.0,7.1,7.6,89.8,90.5,99.3,99.3,6.9,8.0,11.9,11.9,1017.1
6,11.1,10.3,7.6,6.8,93.5,93.6,99.5,99.1,7.4,8.1,12.9,12.9,1018.4
9,10.9,9.9,6.5,5.2,90.1,90.0,96.1,93.8,9.1,10.0,14.3,14.3,1020.1
12,9.9,8.6,5.0,3.5,82.6,84.0,91.1,89.7,8.2,9.1,13.7,13.7,1022.7
15,10.0,8.0,4.1,2.4,74.7,80.3,94.6,96.5,8.9,10.0,12.5,12.5,1025.1
18,8.4,6.6,2.6,1.2,70.6,74.9,89.1,95.8,10.5,11.2,13.5,13.5,1025.7
21,6.1,4.1,0.1,-0.9,51.4,57.4,71.5,81.2,9.9,11.5,15.1,15.1,1029.0
24,4.5,2.3,-1.5,-2.2,48.0,51.1,61.0,60.4,9.9,11.6,15.1,15.1,1033.0
27,3.1,0.7,-3.2,-4.1,49.5,54.0,63.7,56.7,8.6,9.9,12.2,12.2,1035.9
30,2.3,-0.3,-4.3,-5.8,44.9,50.4,62.2,52.1,8.4,9.8,12.1,12.1,1037.2
33,1.6,-1.0,-5.0,-6.9,33.8,38.8,49.8,50.2,7.8,9.1,10.1,10.1,1037.6
36,0.6,-2.3,-6.3,-7.8,25.5,28.2,35.7,29.0,5.9,7.1,7.8,7.8,1039.7
39,0.1,-3.2,-7.1,-7.7,25.1,26.2,32.0,18.3,6.7,7.4,8.0,8.0,1040.1
42,-0.0,-3.1,-7.1,-7.4,27.7,29.6,37.2,17.0,5.9,6.4,7.0,7.0,1037.9
