fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,16.4,15.4,12.3,11.3,92.3,91.9,98.3,98.7,4.5,8.8,12.8,12.8,1023.4,288,20
3,16.3,15.3,12.6,11.6,92.8,93.0,96.5,96.2,4.7,9.4,14.2,14.2,1024.1,288,23
6,16.1,15.1,12.2,11.4,92.7,92.6,95.5,95.7,5.6,10.7,15.9,15.9,1024.0,289,2
9,15.1,14.2,11.5,10.5,88.8,86.1,84.8,83.9,5.7,11.5,16.9,16.9,1025.4,289,5
12,14.8,13.9,11.3,10.3,88.7,84.7,78.5,72.2,5.5,11.9,17.1,17.1,1028.2,289,8
15,15.5,13.8,10.6,9.4,86.3,84.7,88.3,88.8,5.8,11.7,16.8,16.8,1029.9,289,11
18,14.2,12.6,9.2,8.9,74.7,72.4,76.3,64.3,6.0,12.7,17.0,17.0,1030.4,289,14
21,12.8,11.2,8.3,7.6,71.7,68.8,62.9,47.8,5.3,11.7,15.5,15.5,1032.3,289,17
24,12.1,10.8,7.2,5.8,64.8,63.0,68.2,60.9,4.8,10.5,14.5,14.5,1033.7,289,20
27,10.9,9.9,6.4,4.8,67.5,62.8,67.6,66.9,2.6,7.8,11.2,11.2,1034.2,289,23
30,9.3,8.5,5.0,3.4,69.6,64.6,67.8,66.4,3.1,8.4,11.4,11.4,1033.9,290,2
33,7.6,6.6,3.5,2.4,68.7,65.0,63.7,54.2,3.0,8.6,11.6,11.6,1034.4,290,5
36,8.5,5.8,3.5,2.5,65.0,68.0,70.3,61.3,3.5,7.4,11.2,11.2,1035.1,290,8
39,12.7,9.1,4.8,3.1,54.5,60.4,75.0,72.4,3.3,4.9,6.2,6.2,1033.4,290,11
42,14.7,11.7,7.4,5.3,48.6,51.2,64.0,72.0,2.2,3.2,3.8,3.8,1029.7,290,14
