fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,8.8,12.3,9.5,9.1,79.3,58.6,58.5,45.5,2.1,1.8,3.6,3.6,1027.0,343,20
3,7.6,11.8,9.9,10.1,82.9,60.3,55.5,36.9,1.5,0.6,2.9,2.9,1027.2,343,23
6,5.5,11.0,9.2,9.1,90.9,63.5,61.8,44.8,2.4,2.5,2.4,2.4,1027.3,344,2
9,4.6,10.3,8.7,8.7,93.3,66.1,62.9,46.1,2.2,4.0,2.1,2.1,1027.3,344,5
12,6.1,9.7,8.7,9.0,90.5,68.2,57.5,36.9,2.3,5.5,2.4,2.4,1028.1,344,8
15,13.5,10.6,8.8,9.3,60.8,68.2,51.3,29.9,1.6,3.6,3.4,3.4,1028.3,344,11
18,15.9,13.4,9.3,9.7,49.2,53.2,61.2,27.2,2.1,3.5,4.8,4.8,1026.0,344,14
21,12.5,13.5,9.7,10.3,59.9,51.1,56.1,23.7,2.6,7.0,7.8,7.8,1025.8,344,17
24,9.9,11.9,9.7,10.1,67.6,53.9,46.8,24.1,3.0,9.5,10.1,10.1,1026.5,344,20
27,8.1,10.4,9.3,9.6,74.1,59.2,49.9,25.1,2.8,9.2,10.1,10.1,1026.9,344,23
30,7.4,8.6,9.1,9.4,80.7,73.0,52.1,28.6,2.9,8.0,9.3,9.3,1026.6,345,2
33,7.0,7.2,8.5,8.8,88.1,86.1,60.7,36.7,3.1,9.0,7.4,7.4,1026.3,345,5
36,7.6,6.6,7.6,7.7,87.5,90.7,69.1,47.1,3.3,9.1,8.8,8.8,1027.9,345,8
39,11.2,8.4,6.1,6.3,72.1,83.1,80.1,59.7,3.1,4.7,8.5,8.5,1028.4,345,11
42,13.3,10.9,6.7,5.4,60.5,67.0,83.7,76.5,3.2,4.3,4.9,4.9,1025.7,345,14
