fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,21.4,22.6,19.6,17.5,73.5,63.5,66.8,73.2,2.6,5.8,6.9,6.9,1016.5
3,20.8,20.6,18.5,16.8,70.6,69.0,70.0,76.7,4.4,8.2,11.1,11.1,1016.7
6,19.9,19.3,17.4,16.1,72.1,72.0,71.0,81.5,3.7,6.9,10.0,10.0,1017.5
9,19.0,18.4,16.4,15.4,77.8,76.9,66.4,71.0,3.9,7.1,11.3,11.3,1017.1
12,18.8,17.9,15.5,14.4,82.6,81.1,72.8,66.1,4.8,8.2,12.7,12.7,1018.7
15,21.2,19.5,16.2,15.2,69.6,72.0,69.9,53.3,3.3,5.2,10.4,10.4,1017.8
18,22.8,21.5,17.2,15.6,59.5,59.9,72.7,65.5,3.7,5.2,6.4,6.4,1016.3
21,22.0,21.5,17.4,15.5,63.8,62.0,72.8,76.2,3.5,5.8,8.3,8.3,1015.3
24,20.3,20.2,17.3,15.9,71.1,68.0,70.3,70.7,3.0,6.0,10.8,10.8,1015.8
27,20.0,19.8,17.7,16.6,72.2,69.3,67.3,69.1,3.1,6.1,10.8,10.8,1015.5
30,19.3,18.9,17.0,16.1,77.9,75.7,73.8,74.7,2.8,5.3,9.8,9.8,1015.1
33,18.4,18.1,16.5,15.9,87.4,83.9,78.6,78.3,3.2,5.4,8.3,8.3,1014.7
36,18.7,17.9,16.4,15.7,89.2,88.2,79.9,79.0,3.2,5.1,7.5,7.5,1016.4
39,21.7,19.9,16.7,15.8,74.5,78.4,80.1,79.2,2.8,3.9,7.7,7.7,1016.6
42,24.3,22.9,18.5,16.8,62.7,63.6,77.1,79.3,1.9,2.7,3.5,3.5,1013.5
