fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,16.4,18.7,15.0,13.0,73.8,54.8,64.1,70.3,1.9,3.4,3.0,3.0,1020.5,299,20
3,15.5,17.8,14.7,12.7,79.3,59.0,65.3,70.4,1.5,3.0,2.5,2.5,1021.3,299,23
6,15.2,16.9,14.3,12.4,82.5,64.2,65.7,70.1,0.9,1.6,2.5,2.5,1022.0,300,2
9,14.6,16.3,14.0,12.2,85.4,66.2,65.4,69.6,1.5,1.9,4.1,4.1,1022.4,300,5
12,15.6,15.8,13.7,11.9,82.0,67.9,65.3,70.2,2.2,5.1,7.4,7.4,1023.8,300,8
15,20.1,17.7,13.6,11.7,59.4,63.0,73.1,75.9,2.5,3.6,5.4,5.4,1023.8,300,11
18,21.3,19.3,15.0,12.8,51.3,51.7,63.2,70.1,2.2,3.1,3.7,3.7,1021.5,300,14
21,18.8,19.2,15.2,13.1,66.3,52.5,61.5,67.7,1.5,3.0,4.6,4.6,1021.7,300,17
24,15.7,18.3,14.8,12.8,75.2,55.6,61.7,67.7,1.9,4.9,5.4,5.4,1022.9,300,20
27,14.0,17.4,14.5,12.5,82.2,58.2,61.0,66.5,2.0,5.7,5.7,5.7,1023.1,300,23
30,13.1,16.3,14.1,12.2,86.3,63.7,62.7,67.4,1.7,5.2,3.6,3.6,1023.5,301,2
33,13.3,15.1,13.8,12.0,85.7,70.7,63.8,68.2,1.6,5.2,3.3,3.3,1023.6,301,5
36,15.0,14.2,13.5,11.7,82.0,77.4,65.8,69.5,1.9,6.0,3.7,3.7,1025.1,301,8
39,19.6,16.9,13.0,11.6,63.3,68.0,74.3,70.8,2.6,3.6,4.3,4.3,1024.8,301,11
42,20.9,18.7,14.4,12.2,53.4,54.4,66.2,73.2,1.3,2.3,3.3,3.3,1022.5,301,14
