fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,13.5,14.4,11.0,9.1,81.9,71.0,77.6,81.4,4.7,6.6,10.9,10.9,1025.6,296,20
3,11.6,13.1,9.9,8.5,88.4,72.5,67.3,57.2,5.2,7.0,9.2,9.2,1026.5,296,23
6,9.9,12.0,9.4,9.0,92.1,70.1,52.8,37.6,4.6,5.6,10.2,10.2,1025.4,297,2
9,8.4,11.1,9.3,9.2,94.5,69.7,49.5,35.5,4.0,4.6,8.7,8.7,1024.7,297,5
12,11.4,10.7,9.2,9.0,85.6,69.6,44.2,32.8,2.3,3.2,6.4,6.4,1026.2,297,8
15,16.1,13.2,9.4,9.4,53.4,56.6,55.1,30.6,1.4,1.7,3.9,3.9,1025.8,297,11
18,18.2,15.9,11.6,9.7,44.4,44.7,53.5,53.5,2.2,2.0,3.0,3.0,1022.8,297,14
21,15.5,16.1,12.1,10.2,66.5,44.8,52.7,51.7,2.3,2.7,3.2,3.2,1021.7,297,17
24,11.5,15.3,11.5,10.2,76.7,48.2,53.7,40.1,2.5,3.1,2.6,2.6,1022.1,297,20
27,9.9,14.2,10.9,10.6,84.0,53.5,56.1,28.1,2.8,4.5,2.1,2.1,1022.4,297,23
30,9.0,13.3,10.4,11.0,88.4,60.7,57.1,21.4,2.4,4.8,3.1,3.1,1022.1,298,2
33,8.4,12.6,10.4,11.1,90.6,66.8,54.2,22.8,1.9,4.5,4.8,4.8,1021.4,298,5
36,11.9,12.0,10.0,10.3,82.4,73.1,69.8,39.5,2.2,6.0,6.7,6.7,1023.2,298,8
39,17.4,14.8,10.5,10.4,61.2,66.0,80.0,46.2,3.0,4.2,5.4,5.4,1022.7,298,11
42,19.4,17.3,12.9,11.1,55.6,57.4,70.8,66.8,2.9,3.9,4.8,4.8,1019.4,298,14
