fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,8.7,8.3,4.7,3.2,52.8,49.5,55.8,55.5,2.3,5.4,7.9,7.9,1023.1,65,20
3,7.8,7.1,4.1,2.9,61.8,59.4,62.5,62.0,3.8,4.2,5.9,5.9,1023.1,65,23
6,6.8,6.3,3.5,2.4,77.2,68.2,68.1,65.1,0.8,1.6,3.4,3.4,1022.8,66,2
9,6.3,5.8,3.1,2.1,84.4,74.1,72.1,71.8,0.7,1.2,0.9,0.9,1023.4,66,5
12,6.8,5.4,3.8,3.7,83.1,79.9,68.6,70.1,3.7,4.5,0.9,0.9,1024.2,66,8
15,11.7,8.7,5.0,5.0,59.2,66.5,73.2,65.3,3.8,3.8,3.1,3.1,1024.4,66,11
18,15.2,12.6,8.3,6.3,49.0,52.3,65.2,70.0,3.8,3.9,4.9,4.9,1021.6,66,14
21,14.9,13.8,9.7,7.8,49.4,48.3,58.8,61.7,4.4,4.7,5.8,5.8,1020.1,66,17
24,9.8,12.5,10.2,8.9,68.3,52.0,52.7,52.0,6.4,7.1,6.8,6.8,1020.6,66,20
27,8.1,11.5,10.7,9.2,76.7,57.9,52.4,55.4,6.7,7.7,6.6,6.6,1020.9,66,23
30,6.8,10.5,10.7,9.2,86.3,66.2,55.5,59.2,5.3,5.9,4.5,4.5,1020.0,67,2
33,5.9,9.6,10.9,9.3,90.5,71.4,54.6,57.8,4.9,5.5,2.9,2.9,1018.7,67,5
36,8.5,9.2,10.9,9.6,82.3,72.6,51.8,51.3,5.7,6.7,3.9,3.9,1020.0,67,8
39,16.4,13.9,11.2,10.2,53.2,56.9,47.5,44.0,4.8,5.1,8.0,8.0,1019.7,67,11
42,19.5,17.5,13.1,11.0,39.9,39.9,49.1,51.8,6.4,6.1,6.8,6.8,1016.5,67,14
