fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,17.0,18.2,15.5,13.6,67.6,57.9,57.9,60.9,3.2,9.0,8.8,8.8,1024.7,305,20
3,15.9,16.1,14.8,13.2,76.0,71.2,61.2,61.0,3.6,9.7,10.0,10.0,1025.2,305,23
6,15.4,14.6,14.0,12.8,82.1,83.6,68.0,65.6,3.9,9.0,9.3,9.3,1024.8,306,2
9,14.6,13.5,13.2,12.3,88.4,92.4,77.7,71.8,3.8,8.1,10.1,10.1,1024.4,306,5
12,14.8,13.1,12.8,12.0,88.3,95.0,81.5,75.9,3.4,6.9,9.8,9.8,1025.6,306,8
15,18.3,15.8,12.0,11.6,71.4,78.9,92.2,80.0,4.4,6.1,6.0,6.0,1024.7,306,11
18,20.2,18.0,13.7,11.7,62.4,66.2,81.0,85.9,3.0,3.9,4.2,4.2,1022.2,306,14
21,18.2,18.1,14.0,12.2,70.8,65.3,78.1,80.0,1.5,4.1,5.2,5.2,1021.7,306,17
24,15.5,17.2,13.7,12.4,83.0,69.6,78.7,71.8,2.2,6.1,6.0,6.0,1022.4,306,20
27,14.1,15.8,13.7,12.7,89.7,76.4,74.2,63.1,2.1,6.0,5.2,5.2,1022.7,306,23
30,13.1,14.7,13.8,12.8,93.5,82.3,70.7,61.3,1.7,5.0,3.7,3.7,1021.7,307,2
33,12.2,14.0,13.9,12.9,95.3,86.2,68.2,59.7,1.5,4.0,1.5,1.5,1020.8,307,5
36,13.8,13.5,13.9,12.9,90.6,89.0,67.0,58.2,1.9,4.1,0.3,0.3,1021.9,307,8
39,19.3,16.9,14.0,13.0,69.3,75.1,67.5,57.8,1.4,1.3,0.3,0.3,1021.2,307,11
42,21.4,19.6,15.4,13.3,56.1,57.6,68.3,71.6,0.9,0.9,0.8,0.8,1018.2,307,14
