fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,1.5,3.1,-0.4,-2.2,56.7,40.1,45.2,48.6,3.1,6.9,8.3,8.3,1030.8,17,20
3,0.2,2.4,-0.6,-2.4,63.1,41.7,43.1,45.2,3.0,7.2,8.9,8.9,1032.4,17,23
6,-1.7,1.6,-1.0,-2.5,72.9,43.0,38.5,37.0,4.0,6.7,8.2,8.2,1032.2,18,2
9,-3.0,1.0,-1.1,-2.7,78.8,41.2,31.4,31.7,3.3,3.7,5.1,5.1,1031.3,18,5
12,-2.0,0.9,-1.2,-2.9,76.3,37.0,29.9,31.7,2.1,1.6,3.0,3.0,1032.7,18,8
15,5.1,2.0,-1.0,-2.7,38.4,40.2,30.6,31.3,1.1,0.9,1.1,1.1,1032.1,18,11
18,7.6,4.7,0.6,-1.5,28.5,29.2,36.8,40.9,1.8,1.7,2.2,2.2,1028.7,18,14
21,5.5,5.4,1.6,-0.4,42.5,28.8,34.9,38.0,4.1,2.7,2.9,2.9,1027.8,18,17
24,0.8,5.0,1.7,-0.1,55.7,30.8,33.5,32.8,4.8,4.9,3.4,3.4,1028.1,18,20
27,-0.1,4.8,1.9,0.3,63.0,34.9,31.6,26.8,5.9,6.5,4.2,4.2,1028.4,18,23
30,-1.2,4.7,2.4,0.9,73.3,38.0,28.9,26.2,4.7,6.1,4.4,4.4,1028.0,19,2
33,-2.3,4.5,2.7,1.2,80.5,37.2,29.1,27.1,3.1,4.3,4.2,4.2,1027.1,19,5
36,-0.8,4.3,2.8,1.5,76.6,34.2,26.4,22.6,2.4,3.3,4.1,4.1,1028.0,19,8
39,8.1,5.4,3.5,2.3,40.8,38.4,22.4,19.5,2.3,3.4,5.1,5.1,1027.9,19,11
42,11.5,9.0,4.9,3.1,26.0,25.9,30.2,30.5,2.5,3.8,5.2,5.2,1025.5,19,14
