fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,9.5,12.4,11.7,11.1,78.1,64.2,59.0,62.4,4.2,8.2,7.9,7.9,1017.8
3,8.6,10.7,12.2,11.0,87.1,77.1,66.1,72.1,5.4,7.9,9.7,9.7,1017.6
6,7.8,10.5,12.9,11.3,91.7,80.3,68.3,75.2,5.2,6.3,10.1,10.1,1016.8
9,7.2,10.4,12.9,11.9,93.2,80.4,71.0,74.2,5.1,5.8,9.9,9.9,1015.3
12,9.1,10.4,13.4,12.6,88.2,81.4,71.0,75.9,6.3,6.8,11.7,11.7,1014.8
15,13.5,12.8,13.8,13.4,77.3,78.2,76.5,79.4,6.7,6.5,14.6,14.6,1014.1
18,15.9,15.2,14.1,13.7,75.4,77.7,80.1,80.8,5.8,5.3,15.3,15.3,1010.8
21,15.3,15.8,14.4,13.5,81.6,78.5,80.9,85.1,7.1,5.9,11.3,11.3,1010.7
24,13.1,14.8,15.0,13.8,91.6,84.3,81.6,85.7,6.0,5.6,7.0,7.0,1011.4
27,12.2,14.3,15.7,14.6,94.9,88.2,79.7,83.2,4.8,4.4,4.9,4.9,1011.5
30,11.5,13.9,15.7,14.7,97.0,91.1,83.7,85.5,3.2,3.1,6.8,6.8,1011.7
33,11.2,13.3,14.9,14.2,98.2,94.4,89.4,89.3,1.7,1.4,3.1,3.1,1010.9
36,11.7,12.8,14.1,13.5,97.9,96.5,93.1,94.9,2.1,2.9,1.8,1.8,1012.5
39,14.7,13.8,13.3,13.1,89.5,93.6,97.9,97.9,1.3,2.2,2.4,2.4,1013.1
42,15.5,14.9,12.8,12.4,88.0,90.4,97.8,98.8,2.7,3.1,3.8,3.8,1010.7
