fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,14.9,13.7,10.2,9.4,76.4,80.5,91.4,89.7,5.9,7.6,13.8,13.8,1020.4
3,13.9,12.5,8.6,8.1,75.1,79.3,92.5,89.6,8.5,9.5,12.8,12.8,1022.2
6,12.6,11.1,7.5,6.7,76.6,81.9,96.4,97.7,7.1,8.0,12.5,12.5,1023.6
9,12.0,10.4,6.6,5.7,75.8,81.8,96.7,94.9,7.6,8.2,10.2,10.2,1023.9
12,11.5,9.6,5.6,4.7,70.0,77.0,94.0,89.6,6.3,7.0,8.1,8.1,1025.7
15,12.3,9.7,5.5,4.2,61.2,68.9,86.5,83.9,5.7,6.0,6.8,6.8,1026.2
18,11.5,9.5,5.4,3.9,61.6,66.8,82.4,81.0,6.4,6.8,7.6,7.6,1025.5
21,10.0,8.3,4.8,4.2,71.3,75.8,80.6,65.2,4.9,5.6,6.8,6.8,1025.7
24,9.5,7.8,4.6,4.4,72.3,78.2,80.1,58.8,4.0,4.4,5.3,5.3,1026.1
27,9.5,7.8,4.8,4.4,70.3,76.8,78.6,61.8,4.1,4.4,4.6,4.6,1026.1
30,9.3,7.6,4.7,4.0,71.8,77.1,78.1,69.1,4.1,4.5,3.7,3.7,1025.9
33,8.7,7.1,4.5,3.7,81.1,84.3,78.5,69.8,3.1,3.5,2.6,2.6,1025.1
36,8.9,7.1,4.6,3.9,81.1,87.0,77.5,67.6,2.3,2.5,2.0,2.0,1025.5
39,10.4,8.2,4.6,4.1,71.2,78.0,86.0,71.0,0.8,1.0,0.8,0.8,1024.9
42,10.8,9.0,5.1,4.3,69.0,74.2,87.9,78.5,0.8,1.1,1.0,1.0,1022.2
