fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,15.0,16.6,13.3,11.2,67.7,55.1,62.7,70.1,3.2,8.7,10.2,10.2,1024.0
3,13.5,15.2,12.7,10.9,73.3,60.5,64.9,69.9,3.1,8.1,11.5,11.5,1024.3
6,12.1,13.8,12.2,10.6,81.6,68.6,66.4,69.1,2.9,7.9,9.6,9.6,1023.8
9,11.1,12.5,11.5,10.3,87.6,75.9,68.4,66.1,3.3,8.8,9.0,9.0,1023.6
12,13.6,12.3,11.0,10.0,79.0,77.0,69.8,59.6,2.8,7.7,8.7,8.7,1024.5
15,18.9,16.0,11.6,9.9,57.2,62.3,76.6,73.9,3.5,5.1,6.2,6.2,1023.8
18,20.9,18.6,14.1,11.9,53.2,55.9,69.5,77.3,2.6,3.9,4.7,4.7,1021.0
21,19.3,19.0,14.8,12.6,62.3,57.5,69.8,77.8,1.8,4.7,5.7,5.7,1020.4
24,15.4,17.8,14.5,12.4,77.0,60.6,69.2,76.7,3.8,7.0,6.6,6.6,1021.1
27,13.8,16.7,14.3,12.4,82.3,63.9,68.1,74.3,3.2,7.1,6.2,6.2,1021.2
30,12.8,15.0,13.7,12.0,88.0,73.9,74.1,78.9,4.3,7.8,6.3,6.3,1021.1
33,12.0,13.8,13.2,11.6,93.3,84.7,80.1,83.1,2.4,6.3,5.7,5.7,1020.5
36,14.6,13.6,12.8,11.1,85.8,86.2,81.4,85.0,2.2,5.0,5.6,5.6,1021.8
39,20.2,17.6,13.3,11.4,61.2,66.5,80.1,86.0,2.4,3.2,4.0,4.0,1021.1
42,21.7,19.7,15.4,13.2,52.2,54.0,66.1,73.7,2.9,2.9,3.7,3.7,1018.3
