fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,10.3,10.9,8.1,6.8,80.6,75.6,85.2,90.3,5.9,4.8,7.8,7.8,1010.9
3,9.6,10.5,9.1,8.0,87.3,80.9,83.3,88.1,4.1,3.7,5.4,5.4,1011.0
6,9.1,10.2,8.5,7.4,90.1,83.2,85.6,92.2,3.0,3.2,7.1,7.1,1012.1
9,9.9,9.8,7.5,6.2,85.6,84.3,89.2,95.6,5.0,4.9,9.1,9.1,1013.5
12,11.0,9.9,6.9,5.8,79.7,82.6,87.9,90.2,6.0,6.1,10.7,10.7,1015.4
15,13.5,11.5,7.2,5.2,64.1,67.8,83.6,91.0,5.1,5.6,6.1,6.1,1017.2
18,13.6,12.2,7.9,5.8,57.6,58.5,72.7,80.8,5.2,6.4,7.0,7.0,1015.6
21,11.8,10.8,6.8,5.0,55.8,56.3,68.3,72.2,7.2,8.1,9.3,9.3,1016.2
24,8.9,7.8,5.4,5.0,62.9,65.0,65.7,55.5,5.6,7.1,10.3,10.3,1018.1
27,7.2,6.2,4.8,5.0,76.8,77.7,67.9,63.1,5.1,7.6,9.9,9.9,1019.0
30,6.6,5.6,4.2,4.8,83.4,83.6,75.3,71.1,4.5,6.8,10.0,10.0,1017.9
33,5.9,5.1,2.9,4.1,87.6,87.1,82.8,80.0,4.7,7.2,11.3,11.3,1017.2
36,5.5,4.4,2.4,3.2,86.5,86.1,76.6,80.3,4.7,7.7,13.1,13.1,1019.2
39,5.8,4.6,2.2,3.2,89.2,88.9,84.2,83.5,4.7,7.3,13.3,13.3,1019.1
42,6.5,5.5,2.4,2.8,89.7,89.0,94.4,90.5,5.8,7.5,10.6,10.6,1016.5
