fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,8.5,14.3,11.1,9.3,73.3,45.2,48.6,48.0,1.6,2.4,0.4,0.4,1020.1,355,20
3,6.4,13.5,10.7,9.0,78.7,46.8,49.1,48.6,1.7,3.6,1.8,1.8,1020.8,355,23
6,5.7,12.6,10.4,8.6,81.0,49.4,50.0,51.5,0.2,2.9,2.9,2.9,1021.0,356,2
9,4.9,11.7,10.1,8.3,84.0,52.7,49.4,48.9,0.5,1.2,2.1,2.1,1020.9,356,5
12,4.2,10.8,9.7,8.1,89.1,55.5,48.8,43.3,0.7,1.7,1.0,1.0,1022.1,356,8
15,13.4,11.4,9.8,8.4,58.5,58.5,46.2,36.0,0.5,0.9,1.0,1.0,1023.3,356,11
18,16.3,14.5,10.4,8.8,42.2,42.6,49.7,38.1,0.7,0.2,1.0,1.0,1021.2,356,14
21,11.9,14.6,10.7,9.0,59.6,41.1,47.6,40.9,2.0,1.5,2.4,2.4,1021.3,356,17
24,7.5,13.7,10.1,8.3,75.2,43.9,50.7,48.7,1.3,3.0,4.5,4.5,1022.6,356,20
27,5.5,12.6,9.5,7.9,82.7,47.9,53.7,48.6,2.9,5.6,4.1,4.1,1022.8,356,23
30,4.5,10.6,9.0,8.2,86.8,54.1,53.6,35.4,2.7,6.6,4.7,4.7,1022.7,357,2
33,3.5,8.4,8.7,8.4,89.7,64.3,45.7,27.3,2.7,6.8,6.2,6.2,1022.1,357,5
36,4.3,6.7,9.0,8.9,90.6,77.9,30.1,17.7,2.4,7.1,7.3,7.3,1022.8,357,8
39,11.3,8.8,9.1,9.4,68.2,76.5,28.7,15.7,2.7,4.7,9.1,9.1,1022.3,357,11
42,14.6,12.8,8.8,9.4,52.3,55.1,60.3,21.1,2.6,4.0,5.5,5.5,1018.3,357,14
