fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,2.6,1.2,-2.3,-3.5,49.2,49.7,56.8,49.5,3.3,7.1,9.4,9.4,1029.4,37,20
3,1.9,0.4,-2.7,-3.8,62.2,65.6,77.8,73.2,3.3,6.9,10.2,10.2,1029.2,37,23
6,1.2,-0.2,-2.7,-3.8,80.3,84.9,94.7,96.5,2.8,6.2,10.7,10.7,1028.2,38,2
9,0.5,-0.7,-3.0,-3.9,94.9,97.2,97.8,97.8,4.9,9.9,14.5,14.5,1026.1,38,5
12,0.2,-1.0,-3.6,-4.4,93.8,96.0,97.9,97.5,4.7,10.0,14.4,14.4,1026.9,38,8
15,0.6,-0.7,-3.1,-3.8,94.1,96.7,98.2,98.1,5.0,10.2,14.9,14.9,1027.4,38,11
18,0.8,-0.4,-3.0,-3.8,94.5,96.3,99.1,99.2,4.4,9.0,12.6,12.6,1026.0,38,14
21,0.6,-0.5,-3.1,-3.9,95.3,97.0,99.5,99.8,4.2,8.9,12.4,12.4,1027.0,38,17
24,0.5,-0.6,-2.8,-3.5,94.9,96.7,96.1,96.5,3.9,8.7,11.7,11.7,1028.8,38,20
27,-0.7,-0.6,-2.1,-2.9,94.9,96.4,94.8,96.9,2.0,6.9,10.7,10.7,1029.0,38,23
30,0.0,-0.9,-2.2,-2.9,95.9,97.0,97.9,99.0,2.9,6.8,7.3,7.3,1029.3,39,2
33,0.1,-0.9,-1.9,-2.8,95.9,96.7,97.2,98.6,2.8,6.8,6.2,6.2,1028.7,39,5
36,0.2,-0.7,-1.7,-2.7,95.7,95.9,96.0,97.7,1.9,5.7,6.3,6.3,1030.3,39,8
39,1.0,-0.3,-1.5,-2.6,93.8,94.9,95.8,97.0,1.5,5.3,6.7,6.7,1031.2,39,11
42,1.8,0.5,-1.3,-2.4,90.6,92.3,93.9,95.9,1.2,3.4,5.8,5.8,1029.0,39,14
