fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,9.8,12.6,10.2,8.7,70.9,53.2,47.9,48.2,5.1,5.2,1.4,1.4,1023.8,59,20
3,8.3,12.0,10.2,8.7,81.5,58.9,47.6,48.3,3.5,4.1,1.3,1.3,1024.4,59,23
6,7.3,12.2,10.4,8.6,86.0,55.1,46.4,51.5,1.0,2.4,4.5,4.5,1024.2,60,2
9,6.2,11.4,9.7,7.9,86.6,55.6,52.2,58.7,2.9,5.1,5.6,5.6,1024.2,60,5
12,8.0,9.8,8.9,7.3,78.0,61.3,57.3,62.5,4.4,6.5,5.5,5.5,1026.7,60,8
15,14.5,11.4,8.5,7.1,54.1,59.5,58.4,60.3,3.3,4.2,7.3,7.3,1027.7,60,11
18,17.2,14.4,10.2,8.0,40.1,42.7,52.7,59.1,5.5,5.7,6.4,6.4,1026.0,60,14
21,15.4,14.2,10.0,7.9,38.3,34.7,42.1,46.9,5.7,7.1,7.5,7.5,1026.6,60,17
24,10.6,12.2,8.8,6.9,48.9,36.1,39.4,40.6,4.4,7.6,6.7,6.7,1029.1,60,20
27,7.5,11.0,8.1,6.3,60.9,38.5,38.4,39.8,2.7,6.7,6.2,6.2,1030.8,60,23
30,5.8,9.1,7.2,5.4,69.9,45.0,39.2,43.3,1.9,5.6,4.0,4.0,1031.5,61,2
33,4.7,6.5,5.6,4.3,73.9,52.0,38.6,42.8,2.6,8.8,5.7,5.7,1031.7,61,5
36,5.6,4.4,4.1,3.2,63.7,48.9,29.3,37.5,3.4,10.3,8.5,8.5,1034.0,61,8
39,11.2,7.4,4.0,3.3,34.0,37.1,33.8,35.6,3.6,5.6,6.9,6.9,1034.2,61,11
42,13.8,10.4,6.2,4.1,29.4,29.8,36.9,40.8,2.3,3.4,3.8,3.8,1031.7,61,14
