fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,16.1,15.3,13.6,12.9,92.7,90.8,90.2,92.3,2.1,3.6,4.0,4.0,1020.8,295,20
3,15.7,14.7,13.3,12.7,95.9,95.2,93.0,94.6,4.1,4.4,1.0,1.0,1021.1,295,23
6,15.2,14.0,12.5,11.8,96.6,97.9,97.3,98.6,3.4,3.9,2.3,2.3,1021.4,296,2
9,14.7,13.5,11.5,10.8,96.0,98.8,98.9,99.4,4.5,5.5,6.4,6.4,1021.6,296,5
12,14.3,12.8,10.3,9.9,92.5,95.9,97.6,96.7,5.4,6.7,8.5,8.5,1022.8,296,8
15,15.4,13.4,9.6,8.7,78.5,84.6,99.1,97.2,6.1,7.7,8.5,8.5,1023.9,296,11
18,17.6,15.5,11.2,9.2,62.6,66.6,82.5,91.4,7.8,9.3,10.4,10.4,1022.1,296,14
21,17.1,16.3,12.2,10.1,64.0,62.5,74.8,82.9,5.8,6.8,9.2,9.2,1022.8,296,17
24,13.9,15.5,12.2,10.1,78.1,64.1,69.6,76.0,5.6,7.6,10.6,10.6,1024.3,296,20
27,12.1,13.9,10.8,9.1,83.9,66.3,64.9,61.4,6.0,7.9,9.3,9.3,1025.3,296,23
30,10.0,12.5,10.1,9.5,90.0,65.9,44.7,30.0,5.5,6.5,8.1,8.1,1025.0,297,2
33,8.5,11.3,9.8,9.6,92.7,64.4,39.7,27.1,4.8,5.2,6.9,6.9,1024.9,297,5
36,11.2,10.8,10.2,9.7,82.3,63.2,30.7,24.0,3.5,3.8,6.3,6.3,1026.2,297,8
39,16.3,13.5,10.2,9.9,50.5,52.9,37.2,24.1,1.5,1.9,5.2,5.2,1025.7,297,11
42,18.3,16.1,11.8,9.8,41.1,40.5,48.4,48.9,2.2,2.1,3.0,3.0,1022.4,297,14
