fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,5.3,7.5,5.7,4.6,66.8,48.2,26.3,27.0,1.7,2.6,2.0,2.0,1032.4,365,20
3,4.7,7.3,5.8,4.6,68.5,47.5,27.8,28.2,1.8,3.7,2.4,2.4,1032.5,365,23
6,1.9,6.9,5.6,4.5,78.4,46.7,30.0,29.7,1.7,3.5,1.5,1.5,1031.2,1,2
9,1.3,6.5,5.3,4.1,81.4,46.0,30.9,30.3,1.9,3.2,2.9,2.9,1031.2,1,5
12,2.7,6.3,4.7,3.4,76.0,44.4,34.3,34.9,0.7,2.6,2.9,2.9,1033.1,1,8
15,6.2,6.1,4.3,3.0,63.6,41.8,37.6,38.4,3.0,4.7,4.6,4.6,1033.2,1,11
18,8.2,6.0,4.4,3.1,51.1,51.3,33.8,36.9,1.9,4.5,5.0,5.0,1031.3,1,14
21,6.8,6.0,4.4,3.0,57.9,51.5,34.2,38.7,3.4,5.7,5.4,5.4,1031.8,1,17
24,5.8,5.6,4.1,2.7,62.2,54.2,35.1,40.9,4.1,7.5,5.8,5.8,1033.4,1,20
27,5.1,5.0,3.6,2.2,66.6,57.3,36.2,41.4,3.4,7.5,6.2,6.2,1033.9,1,23
30,3.9,4.3,2.9,1.7,73.1,63.0,42.1,41.3,3.0,6.9,6.6,6.6,1033.6,2,2
33,2.9,3.3,2.2,1.2,80.4,73.1,52.3,46.3,4.2,6.8,4.8,4.8,1033.6,2,5
36,3.4,2.6,1.9,1.0,80.7,79.3,58.7,49.2,3.8,8.1,4.9,4.9,1034.8,2,8
39,6.9,3.6,1.5,0.4,65.5,76.8,68.2,62.6,2.2,3.9,5.4,5.4,1035.0,2,11
42,9.2,6.3,2.1,0.2,53.1,60.5,74.8,77.5,2.4,3.0,3.6,3.6,1032.6,2,14
