fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,2.0,4.8,1.1,-0.6,60.9,36.0,43.0,47.2,2.0,5.0,4.8,4.8,1031.4,28,20
3,0.4,4.0,0.9,-0.7,68.3,35.4,41.8,43.4,2.6,4.2,2.2,2.2,1031.6,28,23
6,-0.7,3.2,0.6,-0.6,68.4,33.1,40.6,37.6,2.2,5.6,0.5,0.5,1031.5,29,2
9,-1.6,1.9,0.4,-0.3,67.9,35.5,39.2,30.0,2.5,7.6,3.2,3.2,1029.9,29,5
12,-0.6,0.6,0.5,0.3,66.7,44.6,35.5,23.2,3.3,8.5,5.1,5.1,1030.0,29,8
15,6.8,3.7,1.7,1.7,40.9,43.4,26.6,15.2,4.2,6.0,6.3,6.3,1029.9,29,11
18,10.2,7.6,3.6,2.5,32.4,31.3,37.0,24.5,3.3,4.3,4.9,4.9,1026.8,29,14
21,8.3,8.5,5.0,4.2,46.4,31.6,30.4,20.2,2.2,5.1,4.4,4.4,1025.6,29,17
24,4.0,8.0,6.3,5.8,54.0,31.8,21.0,17.1,2.8,7.9,5.5,5.5,1025.3,29,20
27,2.0,7.7,7.7,6.8,63.8,33.2,19.2,19.6,2.6,6.5,6.6,6.6,1025.8,29,23
30,2.3,8.0,8.7,7.8,66.6,34.3,20.8,20.4,2.0,6.3,6.1,6.1,1025.2,30,2
33,1.5,7.7,8.6,7.7,74.1,37.7,22.6,19.5,2.0,3.4,4.2,4.2,1024.8,30,5
36,2.3,7.6,8.4,7.4,75.6,38.8,19.4,17.9,1.0,1.5,3.8,3.8,1026.3,30,8
39,10.5,8.2,8.0,7.0,48.4,47.8,19.5,19.8,1.0,0.3,4.4,4.4,1026.9,30,11
42,12.7,11.0,7.7,6.9,41.6,39.8,34.2,22.1,1.8,0.8,2.1,2.1,1025.0,30,14
